1	0	100812
2	1259	101429
3	2182	102352
4	9284	109536
5	10238	110381
6	11142	111338
7	12071	112201
8	12961	113088
9	13849	114040
10	14772	115043
11	15754	115946
12	16686	116937
13	17650	117885
14	18596	118779
15	19525	119629
16	20392	120488
17	21258	121352
18	22122	122219
19	22986	123078
20	23849	123943
21	24713	124809
22	25577	125681
23	26441	126537
24	27305	127369
25	28170	128231
26	29037	129104
27	29905	129966
28	30768	130829
29	31633	131693
30	32497	132558
31	33361	133422
32	34225	134289
33	35090	135153
34	35954	136017
35	36821	136882
36	37685	137746
37	38549	138610
38	39413	139475
39	40278	140339
40	41142	141202
41	42006	142070
42	42871	142935
43	43735	143798
44	44601	144662
45	45465	145526
46	46329	146390
47	47193	147256
48	48057	148121
49	48921	148982
50	49784	149851
51	50649	150749
52	51513	151595
53	52377	152482
54	53241	153333
55	54105	154210
56	54969	155034
57	55832	155894
58	56696	156785
59	57560	157653
60	58426	158517
61	59290	159382
62	60155	160246
63	61019	161119
64	61886	161976
65	62749	162811
66	63613	163673
67	64477	164557
68	65341	165421
69	66204	166303
70	67076	167167
71	67940	168031
72	68804	168866
73	69668	169730
74	70533	170593
75	71397	171457
76	72262	172323
77	73128	173188
78	73992	174051
79	74855	174915
80	75719	175781
81	76583	176643
82	77448	177507
83	78312	178371
84	79176	179237
85	80040	180101
86	80905	180964
87	81768	181828
88	82632	182694
89	83497	183567
90	84371	184433
91	85236	185296
92	86100	186171
93	86969	187028
94	87832	187892
95	88697	188758
96	89561	189622
97	90425	190487
98	91289	191353
99	92153	192213
100	93017	193083
101	93884	193954
102	94748	194809
103	95612	195672
104	96476	196536
105	97340	197431
106	98204	198295
107	99068	199161
108	99933	200033
109	100799	200932
110	101664	201734
111	102530	202595
112	103395	203459
113	104260	204320
114	105124	205184
115	105988	206046
116	106852	206978
117	107716	207843
118	108580	208707
119	109445	209542
120	110310	210406
121	111176	211292
122	112041	212158
123	112906	213022
124	113769	213869
125	114636	214733
126	115501	215598
127	116366	216462
128	117230	217327
129	118095	218182
130	118959	219042
131	119823	219890
132	120690	220755
133	121555	221620
134	122420	222486
135	123285	223351
136	124150	224215
137	125016	225088
138	125883	225948
139	126748	226812
140	127613	227680
141	128481	228546
142	129346	229412
143	130212	230277
144	131078	231142
145	131943	232006
146	132808	232872
147	133673	233748
148	134539	234604
149	135405	235469
150	136270	236340
151	137138	237203
152	138003	238069
153	138870	238935
154	139736	239802
155	140602	240667
156	141467	241534
157	142334	242399
158	143200	243267
159	144065	244130
160	144930	244994
161	145795	245860
162	146660	246744
163	147545	247636
164	148436	248534
165	149331	249419
166	150220	250340
167	151114	251234
168	151997	252086
169	152880	252954
170	153749	253825
171	154620	254714
172	155491	255568
173	156364	256437
174	157233	257306
175	158102	258175
176	158972	259042
177	159840	259911
178	160708	260778
179	161575	261650
180	162443	262515
181	163312	263385
182	164182	264252
183	165049	265118
184	165917	265986
185	166785	266854
186	167653	267722
187	168520	268592
188	169390	269465
189	170262	270334
190	171132	271203
191	172001	272076
192	172874	272945
193	173743	273814
194	174612	274684
195	175482	275553
196	176351	276423
197	177221	277292
198	178090	278162
199	178960	279030
200	179829	279901
201	180698	280774
202	181570	281642
203	182440	282513
204	183309	283383
205	184181	284253
206	185050	285122
207	185920	285990
208	186789	286862
209	187659	287731
210	188529	288602
211	189399	289472
212	190269	290341
213	191138	291210
214	192007	292082
215	192880	292957
216	193750	293831
217	194622	294696
218	195492	295564
219	196361	296433
220	197231	297306
221	198103	298174
222	198971	299040
223	199839	299910
224	200707	300777
225	201574	301647
226	202444	302516
227	203313	303385
228	204183	304254
229	205052	305124
230	205922	305993
231	206792	306861
232	207660	307729
233	208527	308596
234	209395	309468
235	210265	310335
236	211133	311204
237	212003	312074
238	212873	312942
239	213741	313812
240	214610	314681
241	215479	315551
242	216349	316420
243	217218	317290
244	218088	318161
245	218957	319028
246	219827	319909
247	220696	320773
248	221566	321639
249	222436	322511
250	223306	323380
251	224176	324248
252	225045	325119
253	225917	325988
254	226786	326858
255	227656	327728
256	228526	328598
257	229395	329469
258	230265	330337
259	231135	331208
260	232005	332081
261	232879	332952
262	233750	333834
263	234624	334697
264	235494	335565
265	236363	336437
266	237233	337306
267	238103	338175
268	238972	339047
269	239844	339918
270	240714	340786
271	241584	341656
272	242453	342526
273	243323	343402
274	244192	344266
275	245062	345135
276	245931	346004
277	246801	346874
278	247671	347744
279	248540	348616
280	249411	349486
281	250281	350359
282	251151	351226
283	252021	352104
284	252894	352973
285	253766	353843
286	254636	354710
287	255506	355584
288	256375	356453
289	257245	357323
290	258115	358196
291	258985	359060
292	259855	359959
293	260725	360828
294	261595	361697
295	262465	362568
296	263335	363440
297	264205	364310
298	265074	365168
299	265944	366019
300	266814	366890
301	267686	367759
302	268556	368631
303	269425	369500
304	270295	370369
305	271165	371238
306	272035	372109
307	272904	372976
308	273774	373846
309	274643	374716
310	275513	375586
311	276383	376456
312	277252	377325
313	278122	378195
314	278991	379072
315	279861	379935
316	280731	380806
317	281602	381676
318	282472	382546
319	283342	383416
320	284211	384285
321	285081	385153
322	285950	386023
323	286820	386895
324	287690	387764
325	288560	388632
326	289429	389503
327	290299	390372
328	291168	391241
329	292037	392113
330	292907	393017
331	293781	393890
332	294650	394758
333	295522	395607
334	296392	396471
335	297262	397336
336	298132	398207
337	299002	399080
338	299877	399951
339	300747	400822
340	301617	401690
341	302487	402562
342	303357	403430
343	304226	404303
344	305096	405172
345	305966	406040
346	306836	406912
347	307707	407780
348	308576	408654
349	309449	409523
350	310319	410394
351	311189	411262
352	312059	412134
353	312928	413001
354	313798	413872
355	314668	414743
356	315538	415611
357	316408	416483
358	317277	417351
359	318147	418222
360	319017	419098
361	319894	419968
362	320764	420841
363	321635	421709
364	322506	422583
365	323378	423453
366	324249	424326
