1	0	10432
2	134	11306
3	227	11359
4	315	11405
5	403	11447
6	493	11489
7	600	11529
8	693	11584
9	792	11630
10	884	11672
11	974	11718
12	5124	15432
13	5282	15491
14	5374	15526
15	5463	15560
16	5561	15642
17	5652	15732
18	5745	15823
19	5839	15908
20	5932	16029
21	6023	16132
22	6117	16193
23	6209	16305
24	6301	16371
25	6397	16496
26	6490	16571
27	6583	16657
28	6676	16743
29	6768	16839
30	6859	16950
31	6950	17041
32	7041	17106
33	7134	17197
34	7225	17289
35	7316	17380
36	7408	17472
37	7499	17568
38	7592	17659
39	7686	17751
40	7778	17844
41	7872	17937
42	7965	18030
43	8057	18121
44	8149	18215
45	8243	18307
46	8335	18400
47	8427	18495
48	8520	18586
49	8613	18678
50	8705	18771
51	8799	18864
52	8890	18955
53	8982	19053
54	9076	19142
55	9169	19233
56	9260	19326
57	9351	19422
58	9447	19517
59	9544	19610
60	9637	19725
61	9749	19833
62	9860	19942
63	9969	20050
64	10078	20160
65	10187	20273
66	10297	20386
67	10407	20498
68	10517	20603
69	10623	20721
70	10743	20840
71	10864	20958
72	10982	21077
73	11098	21198
74	11224	21303
75	11329	21408
76	11435	21544
77	11569	21655
78	11678	21762
79	11787	21874
80	11900	21981
81	12053	22137
82	12164	22295
83	12312	22442
84	12462	22610
85	12621	22743
86	12764	22893
87	12910	23032
88	13052	23174
89	13194	23334
90	13338	23458
91	13489	23579
92	13597	23680
93	13706	23787
94	13812	23892
95	13918	23997
96	14023	24101
97	14129	24214
98	14240	24333
99	14346	24426
100	14452	24574
101	14593	24672
102	14698	24775
103	14801	24887
104	14905	24981
105	15008	25097
106	15115	25255
107	15234	25367
108	15354	25473
109	15485	25587
110	15605	25812
111	15802	25902
112	15923	26013
113	16033	26134
114	16155	26289
115	16274	26401
116	16395	26488
117	16514	26643
118	16634	26729
119	16755	26834
120	16860	26981
121	16979	27050
122	17080	27186
123	17174	27261
124	17266	27365
125	17357	27458
126	17449	27537
127	17543	27641
128	17635	27701
129	17729	27792
130	17820	27882
131	17911	27972
132	18002	28064
133	18094	28155
134	18185	28246
135	18276	28337
136	18367	28428
137	18458	28522
138	18552	28620
139	18647	28710
140	18740	28803
141	18831	28911
142	18923	29008
143	19013	29079
144	19104	29187
145	19195	29279
146	19286	29348
147	19377	29438
148	19468	29539
149	19563	29626
150	19654	29718
151	19747	29812
152	19838	29904
153	19930	29996
154	20021	30086
155	20114	30182
156	20206	30268
157	20297	30362
158	20387	30470
159	20478	30541
160	20570	30632
161	20662	30736
162	20755	30818
163	20845	30913
164	20937	31002
165	21027	31094
166	21119	31181
167	21210	31297
168	21301	31371
169	21392	31455
170	21483	31565
171	21577	31661
172	21672	31740
173	21766	31832
174	21858	31924
175	21948	32011
176	22039	32106
177	22130	32193
178	22221	32287
179	22312	32408
180	22431	32504
181	22522	32595
182	22615	32685
183	22710	32775
184	22800	32868
185	22892	32956
186	22983	33052
187	23076	33139
188	23168	33234
189	23258	33325
190	23349	33416
191	23441	33511
192	23531	33600
193	23623	33694
194	23716	33791
195	23807	33886
196	23898	33978
197	23989	34069
198	24080	34142
199	24171	34247
200	24262	34341
201	24353	34433
202	24445	34533
203	24541	34623
204	24632	34715
205	24725	34790
206	24816	34878
207	24907	34986
208	24998	35064
209	25090	35167
210	25180	35248
211	25271	35349
212	25362	35425
213	25453	35520
214	25548	35628
215	25639	35703
216	25733	35795
217	25823	35903
218	25915	35985
219	26011	36091
220	26102	36163
221	26193	36260
222	26284	36346
223	26375	36437
224	26466	36532
225	26562	36629
226	26653	36720
227	26745	36810
228	26837	36903
229	26928	36988
230	27018	37080
231	27109	37201
232	27201	37279
233	27293	37359
234	27384	37456
235	27478	37557
236	27571	37636
237	27662	37729
238	27754	37827
239	27850	37931
240	27942	38004
241	28033	38096
242	28124	38185
243	28215	38277
244	28307	38368
245	28398	38459
246	28489	38580
247	28581	38669
248	28673	38736
249	28764	38827
250	28855	38919
251	28949	39017
252	29041	39107
253	29132	39195
254	29223	39289
255	29315	39406
256	29406	39467
257	29497	39588
258	29589	39651
259	29680	39743
260	29771	39838
261	29867	39930
262	29958	40048
263	30049	40111
264	30141	40205
265	30232	40294
266	30323	40387
267	30417	40479
268	30508	40593
269	30600	40662
270	30692	40760
271	30783	40849
272	30874	40940
273	30966	41029
274	31057	41119
275	31148	41214
276	31239	41306
277	31331	41396
278	31422	41488
279	31513	41583
280	31606	41668
281	31697	41764
282	31789	41854
283	31882	41944
284	31974	42037
285	32065	42128
286	32156	42218
287	32247	42309
288	32338	42399
289	32429	42495
290	32521	42589
291	32614	42679
292	32705	42770
293	32796	42861
294	32887	42952
295	32978	43043
296	33069	43135
297	33161	43226
298	33252	43319
299	33345	43411
300	33437	43502
301	33528	43595
302	33620	43687
303	33711	43789
304	33810	43879
305	33902	43971
306	33994	44065
307	34086	44160
308	34177	44243
309	34269	44340
310	34360	44431
311	34451	44525
312	34546	44617
313	34639	44709
314	34731	44808
315	34824	44896
316	34916	44981
317	35007	45082
318	35098	45165
319	35190	45267
320	35281	45345
321	35372	45443
322	35464	45537
323	35559	45626
324	35650	45722
325	35742	45810
326	35833	45897
327	35924	46002
328	36020	46085
329	36112	46183
330	36206	46277
331	36300	46366
332	36392	46456
333	36483	46552
334	36576	46645
335	36667	46737
336	36759	46828
337	36850	46919
338	36942	47006
339	37033	47099
340	37125	47196
341	37216	47290
342	37309	47384
343	37409	47476
344	37503	47572
345	37597	47705
346	37693	47762
347	37787	47856
348	37878	47943
349	37970	48068
350	38061	48132
351	38153	48218
352	38245	48309
353	38336	48401
354	38427	48491
355	38519	48590
356	38611	48680
357	38703	48768
358	38795	48860
359	38886	48950
360	38978	49047
361	39069	49134
362	39161	49232
363	39255	49322
364	39347	49415
365	39438	49503
366	39530	49599
367	39622	49686
368	39714	49778
369	39805	49869
370	39897	49961
371	39988	50056
372	40080	50144
373	40171	50235
374	40262	50325
375	40354	50418
376	40445	50549
377	40539	50607
378	40631	50699
379	40726	50790
380	40818	50882
381	40909	50973
382	41001	51066
383	41092	51157
384	41184	51248
385	41276	51339
386	41367	51431
387	41458	51531
388	41558	51623
389	41649	51713
390	41741	51804
391	41832	51897
392	41923	51988
