1	0
2	134
3	227
4	315
5	403
6	493
7	600
8	693
9	792
10	884
11	974
12	5124
13	5282
14	5374
15	5463
16	5561
17	5652
18	5745
19	5839
20	5932
21	6023
22	6117
23	6209
24	6301
25	6397
26	6490
27	6583
28	6676
29	6768
30	6859
31	6950
32	7041
33	7134
34	7225
35	7316
36	7408
37	7499
38	7592
39	7686
40	7778
41	7872
42	7965
43	8057
44	8149
45	8243
46	8335
47	8427
48	8520
49	8613
50	8705
51	8799
52	8890
53	8982
54	9076
55	9169
56	9260
57	9351
58	9447
59	9544
60	9637
61	9749
62	9860
63	9969
64	10078
65	10187
66	10297
67	10407
68	10517
69	10623
70	10743
71	10864
72	10982
73	11098
74	11224
75	11329
76	11435
77	11569
78	11678
79	11787
80	11900
81	12053
82	12164
83	12312
84	12462
85	12621
86	12764
87	12910
88	13052
89	13194
90	13338
91	13489
92	13597
93	13706
94	13812
95	13918
96	14023
97	14129
98	14240
99	14346
100	14452
101	14593
102	14698
103	14801
104	14905
105	15008
106	15115
107	15234
108	15354
109	15485
110	15605
111	15802
112	15923
113	16033
114	16155
115	16274
116	16395
117	16514
118	16634
119	16755
120	16860
121	16979
122	17080
123	17174
124	17266
125	17357
126	17449
127	17543
128	17635
129	17729
130	17820
131	17911
132	18002
133	18094
134	18185
135	18276
136	18367
137	18458
138	18552
139	18647
140	18740
141	18831
142	18923
143	19013
144	19104
145	19195
146	19286
147	19377
148	19468
149	19563
150	19654
151	19747
152	19838
153	19930
154	20021
155	20114
156	20206
157	20297
158	20387
159	20478
160	20570
161	20662
162	20755
163	20845
164	20937
165	21027
166	21119
167	21210
168	21301
169	21392
170	21483
171	21577
172	21672
173	21766
174	21858
175	21948
176	22039
177	22130
178	22221
179	22312
180	22431
181	22522
182	22615
183	22710
184	22800
185	22892
186	22983
187	23076
188	23168
189	23258
190	23349
191	23441
192	23531
193	23623
194	23716
195	23807
196	23898
197	23989
198	24080
199	24171
200	24262
201	24353
202	24445
203	24541
204	24632
205	24725
206	24816
207	24907
208	24998
209	25090
210	25180
211	25271
212	25362
213	25453
214	25548
215	25639
216	25733
217	25823
218	25915
219	26011
220	26102
221	26193
222	26284
223	26375
224	26466
225	26562
226	26653
227	26745
228	26837
229	26928
230	27018
231	27109
232	27201
233	27293
234	27384
235	27478
236	27571
237	27662
238	27754
239	27850
240	27942
241	28033
242	28124
243	28215
244	28307
245	28398
246	28489
247	28581
248	28673
249	28764
250	28855
251	28949
252	29041
253	29132
254	29223
255	29315
256	29406
257	29497
258	29589
259	29680
260	29771
261	29867
262	29958
263	30049
264	30141
265	30232
266	30323
267	30417
268	30508
269	30600
270	30692
271	30783
272	30874
273	30966
274	31057
275	31148
276	31239
277	31331
278	31422
279	31513
280	31606
281	31697
282	31789
283	31882
284	31974
285	32065
286	32156
287	32247
288	32338
289	32429
290	32521
291	32614
292	32705
293	32796
294	32887
295	32978
296	33069
297	33161
298	33252
299	33345
300	33437
301	33528
302	33620
303	33711
304	33810
305	33902
306	33994
307	34086
308	34177
309	34269
310	34360
311	34451
312	34546
313	34639
314	34731
315	34824
316	34916
317	35007
318	35098
319	35190
320	35281
321	35372
322	35464
323	35559
324	35650
325	35742
326	35833
327	35924
328	36020
329	36112
330	36206
331	36300
332	36392
333	36483
334	36576
335	36667
336	36759
337	36850
338	36942
339	37033
340	37125
341	37216
342	37309
343	37409
344	37503
345	37597
346	37693
347	37787
348	37878
349	37970
350	38061
351	38153
352	38245
353	38336
354	38427
355	38519
356	38611
357	38703
358	38795
359	38886
360	38978
361	39069
362	39161
363	39255
364	39347
365	39438
366	39530
367	39622
368	39714
369	39805
370	39897
371	39988
372	40080
373	40171
374	40262
375	40354
376	40445
377	40539
378	40631
379	40726
380	40818
381	40909
382	41001
383	41092
384	41184
385	41276
386	41367
387	41458
388	41558
389	41649
390	41741
391	41832
392	41923
393	42015
394	42106
395	42200
396	42291
397	42383
398	42474
399	42569
400	42661
401	42752
402	42844
403	42935
404	43027
405	43118
406	43209
407	43301
408	43392
409	43484
410	43576
411	43670
412	43779
413	43870
414	43961
415	44052
416	44142
417	44233
418	44324
419	44414
420	44505
421	44596
422	44689
423	44780
424	44870
425	44960
426	45051
427	45144
428	45235
429	45326
430	45420
431	45511
432	45602
433	45696
434	45787
435	45877
436	45968
437	46059
438	46155
439	46264
440	46358
441	46451
442	46545
443	46640
444	46731
445	46821
446	46912
447	47003
448	47093
449	47186
450	47276
451	47367
452	47458
453	47553
454	47646
455	47737
456	47828
457	47919
458	48009
459	48102
460	48193
461	48284
462	48375
463	48465
464	48560
465	48653
466	48744
467	48842
468	48936
469	49027
470	49118
471	49208
472	49299
473	49390
474	49486
475	49580
476	49672
477	49762
478	49853
479	49944
480	50035
481	50128
482	50218
483	50309
484	50400
485	50491
486	50582
487	50674
488	50765
489	50856
490	50950
491	51044
492	51135
493	51226
494	51317
495	51408
496	51499
497	51592
498	51685
499	51781
500	51872
501	51963
502	52054
503	52148
504	52239
505	52330
506	52421
507	52515
508	52607
509	52698
510	52790
511	52881
512	52972
513	53063
514	53154
515	53245
516	53336
517	53427
518	53518
519	53610
520	53701
521	53792
522	53884
523	53978
524	54070
525	54161
526	54253
527	54345
528	54435
529	54523
530	54613
531	54701
532	54789
533	54877
534	54965
535	55053
536	55141
537	55229
538	55317
539	55408
540	55496
541	55586
542	55675
543	55763
544	55852
545	55941
546	56030
547	56119
548	56207
549	56295
550	56384
551	56472
552	56564
553	56652
554	56741
555	56831
556	56919
557	57008
558	57096
559	57184
560	57272
561	57360
562	57447
563	57539
564	57628
565	57717
566	57805
567	57894
568	57982
569	58071
570	58159
571	58249
572	58339
573	58427
574	58515
575	58605
576	58693
577	58781
578	58869
579	58957
580	59045
581	59133
582	59221
583	59310
584	59398
585	59486
586	59575
587	59666
588	59754
589	59842
590	59931
591	60019
592	60108
593	60197
594	60286
595	60375
596	60464
597	60557
598	60644
599	60733
600	60822
601	60911
602	60999
603	61090
604	61178
605	61267
606	61355
607	61443
608	61531
609	61620
610	61709
611	61797
612	61885
613	61973
614	62061
615	62149
616	62237
617	62325
618	62414
619	62504
620	62594
621	62682
622	62771
623	62860
624	62949
625	63037
626	63126
627	63214
628	63302
629	63391
630	63479
631	63568
632	63656
633	63744
634	63832
635	63923
636	64011
637	64099
638	64188
639	64276
640	64371
641	64459
642	64552
643	64640
644	64728
645	64816
646	64905
647	64993
648	65081
649	65169
650	65257
651	65349
652	65437
653	65525
654	65614
655	65702
656	65791
657	65879
658	65968
659	66056
660	66145
661	66233
662	66322
663	66410
664	66499
665	66588
666	66679
667	66770
668	66859
669	66947
670	67036
671	67124
672	67212
673	67300
674	67389
675	67478
676	67568
677	67656
678	67744
679	67833
680	67921
681	68009
682	68098
683	68189
684	68278
685	68366
686	68454
687	68546
688	68634
689	68723
690	68811
691	68899
692	68988
693	69076
694	69165
695	69253
696	69342
697	69433
698	69522
699	69619
700	69712
701	69806
702	69900
703	69995
704	70090
705	70184
706	70278
707	70372
708	70466
709	70563
710	70657
711	70752
712	70845
713	70939
714	71033
715	71129
716	71223
717	71317
718	71413
719	71508
720	71604
721	71699
722	71793
723	71887
724	71981
725	72075
726	72169
727	72263
728	72357
729	72451
730	72549
731	72645
732	72740
733	72835
734	72930
735	73025
736	73119
737	73212
738	73307
739	73401
740	73495
741	73590
742	73684
743	73778
744	73872
745	73966
746	74059
747	74156
748	74251
749	74346
750	74441
751	74553
752	74647
753	74741
754	74835
755	74929
756	75023
757	75117
758	75211
759	75305
760	75401
761	75497
762	75592
763	75687
764	75781
765	75875
766	75975
767	76069
768	76163
769	76256
770	76349
771	76442
772	76535
773	76628
774	76721
775	76814
776	76909
777	77002
778	77095
779	77188
780	77282
781	77377
782	77471
783	77568
784	77663
785	77757
786	77851
787	77945
788	78038
789	78131
790	78225
791	78318
792	78413
793	78506
794	78599
795	78692
796	78786
797	78880
798	78974
799	79069
800	79163
801	79257
802	79351
803	79444
804	79541
805	79635
806	79728
807	79822
808	79918
809	80011
810	80105
811	80198
812	80292
813	80386
814	80479
815	80573
816	80668
817	80762
818	80855
819	80949
820	81043
821	81137
822	81231
823	81325
824	81421
825	81516
826	81611
827	81705
828	81800
829	81895
830	81989
831	82082
832	82175
833	82269
834	82364
835	82458
836	82556
837	82651
838	82745
839	82844
840	82940
841	83034
842	83129
843	83222
844	83317
845	83411
846	83506
847	83600
848	83694
849	83788
850	83881
851	83975
852	84069
853	84163
854	84257
855	84352
856	84448
857	84546
858	84640
859	84735
860	84829
861	84923
862	85017
863	85111
864	85206
865	85300
866	85394
867	85488
868	85582
869	85677
870	85771
871	85865
872	85963
873	86056
874	86160
875	86254
876	86348
877	86443
878	86552
879	86693
880	86787
881	86880
882	86974
883	87067
884	87161
885	87255
886	87356
887	87451
888	87552
889	87646
890	87750
891	87844
892	87937
893	88031
894	88124
895	88218
896	88310
897	88403
898	88496
899	88602
900	88696
901	88790
902	88882
903	88974
904	89068
905	89160
906	89252
907	89344
908	89436
909	89528
910	89622
911	89715
912	89808
913	89900
914	89994
915	90087
916	90179
917	90272
918	90364
919	90458
920	90558
921	90651
922	90744
923	90837
924	90930
925	91023
926	91116
927	91209
928	91302
929	91396
930	91488
931	91581
932	91673
933	91766
934	91858
935	91950
936	92042
937	92134
938	92226
939	92318
940	92410
941	92502
942	92594
943	92686
944	92778
945	92870
946	92962
947	93054
948	93146
949	93239
950	93331
951	93426
952	93518
953	93611
954	93703
955	93797
956	93889
957	93981
958	94073
959	94165
960	94258
961	94350
962	94441
963	94533
964	94626
965	94718
966	94810
967	94903
968	94996
969	95089
970	95182
971	95277
972	95404
973	95496
974	95588
975	95680
976	95773
977	95865
978	95957
979	96049
980	96141
981	96234
982	96327
983	96420
984	96513
985	96605
986	96697
987	96791
988	96883
989	96975
990	97068
991	97160
992	97252
993	97344
994	97437
995	97529
996	97622
997	97715
998	97808
999	97901
1000	97994
