0	30
181	99
833	27
38	80
1053	13
36	138
1082	124
1082	110
1090	97
1099	21
49	4
24	88
1076	50
131	68
73	325
1140	144
81	53
70	19
80	100
70	10
70	6
70	385
1146	20
73	135
66	23
64	72
63	23
65	91
67	156
66	379
1135	227
1137	92
69	132
75	8
79	159
61	57
68	260
1130	20
67	127
64	22
67	110
70	61
66	43
65	8
65	127
81	131
66	91
85	132
66	320
1130	121
68	15
64	47
64	57
61	157
1127	68
69	79
64	98
63	86
79	285
1073	27
45	83
1057	185
1081	358
1079	27
44	277
1052	43
1075	12
43	180
1056	87
1073	135
1074	86
1074	24
38	59
1055	54
1075	35
42	3
34	13
24	360
1035	207
1077	72
1074	219
1073	6
42	31
26	109
1040	8
41	19
35	2
23	132
1030	8
38	68
1054	58
1073	179
1074	190
1074	29
36	43
1058	628
1079	125
1078	110
1079	278
1078	125
1078	66
1079	114
1079	16
43	80
1056	258
1079	35
43	132
1056	60
1079	60
1079	69
1078	5
46	7
32	189
1054	51
1078	22
47	9
28	254
1046	35
43	145
1056	35
42	3
40	28
28	36
23	97
1021	17
38	83
1054	177
1075	57
1076	6
39	147
1057	34
45	18
31	110
1050	98
1073	35
43	16
27	148
1043	57
1079	102
1070	2
37	111
1055	35
37	279
1054	3
54	120
1047	124
1083	333
1133	40
1074	94
1077	313
1078	31
43	402
1062	7
65	102
62	152
1122	33
38	98
1053	118
1074	131
1074	14
43	22
25	164
1041	340
1083	49
39	260
1054	231
1077	139
1073	91
1077	20
39	122
1051	5
38	168
1055	10
38	191
1056	254
1073	111
1074	324
1074	186
1078	103
1077	55
48	166
1065	155
1077	147
1077	57
1078	196
1079	15
48	14
36	1
24	68
1032	277
1078	12
44	89
1057	179
1081	33
49	6
28	170
1045	54
1079	33
45	78
1060	34
48	1
29	473
1047	241
1078	93
1078	43
45	91
1055	87
1079	632
1078	43
44	67
1056	88
1078	19
48	12
28	99
1046	8
47	40
35	68
1065	6
47	12
26	47
1042	39
47	39
30	150
1047	30
45	298
1054	142
1077	5
48	24
29	69
1044	26
44	130
1056	56
1078	86
1079	69
1087	193
1078	81
1084	83
1078	22
49	31
28	420
1044	90
1081	163
1078	7
44	320
1056	100
1078	5
44	116
1056	55
1080	67
1079	126
1079	39
48	37
36	187
1037	50
1078	14
47	196
1063	59
1075	122
1082	128
1077	75
1078	443
1080	149
1076	98
1075	33
38	56
1054	30
37	55
1095	10
30	93
1033	82
1075	79
1077	340
1078	112
1076	53
1076	60
1088	308
1084	217
1088	325
1090	24
52	29
38	14
24	49
1040	114
1072	74
1074	357
1076	79
1090	130
1073	393
1074	24
43	28
25	113
1040	241
1073	31
50	18
25	125
1042	226
1078	31
47	17
31	175
1055	69
1078	220
1081	59
1077	74
1078	20
47	45
28	54
1044	56
1073	125
1074	44
1078	4
51	5
40	3
25	17
23	51
1018	173
1078	211
1077	263
1074	26
42	19
27	66
1041	151
1074	190
1074	24
45	172
1046	36
43	24
27	39
1040	20
38	245
1056	115
1077	22
49	41
28	112
1044	99
1088	93
1082	187
1080	204
