0	30	0	10000
1622	99	0	10000
3657	27	0	10000
1036	80	0	10000
767	13	0	10000
331	138	0	10000
294	124	0	9895
168	110	0	9793
376	97	0	9733
631	21	0	9722
360	4	0	9749
1005	88	0	9882
207	50	0	9822
897	68	0	9894
238	325	0	9857
185	144	0	9556
338	53	0	9457
136	19	0	9422
317	100	0	9445
1055	10	0	9489
325	6	0	9522
1885	385	0	9774
163	20	0	9411
591	135	0	9471
309	23	0	9378
1848	72	0	9608
294	23	0	9575
239	91	0	9583
1475	156	0	9694
711	379	0	9635
262	227	0	9292
101	92	0	9078
160	132	0	9007
939	8	0	9003
1277	159	0	9169
1050	57	0	9153
277	260	0	9133
1352	20	0	9058
1263	127	0	9210
1228	22	0	9251
222	110	0	9258
334	61	0	9193
552	43	0	9207
1919	8	0	9427
1303	127	0	9597
840	131	0	9584
415	91	0	9509
566	132	0	9495
328	320	0	9408
1483	121	0	9291
659	15	0	9260
1044	47	0	9387
97	57	0	9352
1547	157	0	9506
1555	68	0	9562
156	79	0	9515
75	98	0	9446
55	86	0	9355
1738	285	0	9507
571	27	0	9300
917	83	0	9398
149	185	0	9335
1684	358	0	9381
704	27	0	9119
813	277	0	9203
155	43	0	8947
1826	12	0	9154
1643	180	0	9367
2161	87	0	9483
415	135	0	9452
231	86	0	9348
962	24	0	9394
391	59	0	9423
2168	54	0	9662
77	35	0	9618
45	3	0	9588
612	13	0	9668
330	360	0	9699
247	207	0	9372
471	72	0	9229
315	219	0	9199
326	6	0	9023
2591	31	0	9372
226	109	0	9371
1380	8	0	9451
2846	19	0	9833
1737	2	0	10000
1387	132	0	10000
798	8	0	9974
636	68	0	10000
872	58	0	10000
2115	179	0	10000
218	190	0	9845
132	29	0	9673
180	43	0	9668
1062	628	0	9770
777	125	0	9247
1941	110	0	9388
602	278	0	9360
1295	125	0	9259
908	66	0	9258
338	114	0	9238
616	16	0	9208
390	80	0	9245
1084	258	0	9313
226	35	0	9085
613	132	0	9134
386	60	0	9055
64	60	0	9003
2323	69	0	9261
1531	5	0	9402
2122	7	0	9688
1408	189	0	9874
583	51	0	9765
210	22	0	9742
1153	9	0	9878
1886	254	0	10000
939	35	0	9869
1366	145	0	10000
152	35	0	9870
1445	3	0	10000
1420	28	0	10000
484	36	0	10000
231	97	0	9990
1167	17	0	10000
566	83	0	10000
600	177	0	9994
1531	57	0	10000
655	6	0	10000
97	147	0	10000
638	34	0	9936
2006	18	0	10000
611	110	0	10000
214	98	0	9913
1403	35	0	10000
1337	16	0	10000
1392	148	0	10000
73	57	0	9858
1210	102	0	9966
460	2	0	9926
148	111	0	9943
2075	35	0	10000
2497	279	0	10000
3363	3	0	10000
3750	120	0	10000
303	124	0	9916
426	333	0	9850
202	40	0	9544
237	94	0	9536
475	313	0	9507
809	31	0	9304
524	402	0	9344
54	7	0	8948
207	102	0	8968
399	152	0	8920
593	33	0	8848
901	98	0	8938
1237	118	0	9009
1084	131	0	9039
290	14	0	8947
1831	22	0	9184
366	164	0	9211
1030	340	0	9187
45	49	0	8852
999	260	0	8939
159	231	0	8700
116	139	0	8484
109	91	0	8359
1273	20	0	8442
1377	122	0	8610
960	5	0	8619
472	168	0	8678
1007	10	0	8647
1362	191	0	8823
1014	254	0	8770
148	111	0	8535
869	324	0	8542
1219	186	0	8384
1166	103	0	8357
173	55	0	8277
693	166	0	8316
776	155	0	8255
567	147	0	8177
1510	57	0	8236
1189	196	0	8341
576	15	0	8223
548	14	0	8282
188	1	0	8293
88	68	0	8303
382	277	0	8286
210	12	0	8037
154	89	0	8045
130	179	0	7973
715	33	0	7891
2293	6	0	8172
553	170	0	8241
306	54	0	8112
1108	33	0	8209
1560	78	0	8389
1205	34	0	8476
608	1	0	8524
432	473	0	8581
5658	241	0	8885
1348	93	0	8828
68	43	0	8744
1729	91	0	8937
1250	87	0	9017
265	632	0	8966
129	43	0	8351
878	67	0	8428
186	88	0	8385
155	19	0	8317
173	12	0	8321
93	99	0	8320
1103	8	0	8372
202	40	0	8391
259	68	0	8386
721	6	0	8416
313	12	0	8452
201	47	0	8467
787	39	0	8528
661	39	0	8579
136	150	0	8558
3452	30	0	8882
1122	298	0	9006
546	142	0	8782
732	5	0	8740
704	24	0	8831
2999	69	0	9219
983	26	0	9284
647	130	0	9346
2327	56	0	9535
629	86	0	9565
1247	69	0	9650
777	193	0	9687
1141	81	0	9650
438	83	0	9628
115	22	0	9560
910	31	0	9662
234	420	0	9662
2622	90	0	9601
3737	163	0	10000
196	7	0	9860
955	320	0	9983
366	100	0	9712
416	5	0	9668
136	116	0	9680
228	55	0	9594
370	67	0	9589
221	126	0	9551
951	39	0	9555
905	37	0	9639
1552	187	0	9814
121	50	0	9642
685	14	0	9685
1063	196	0	9817
1083	59	0	9769
1306	122	0	9888
74	128	0	9775
354	75	0	9694
607	443	0	9701
191	149	0	9283
539	98	0	9207
614	33	0	9192
751	56	0	9261
705	30	0	9301
72	55	0	9280
617	10	0	9309
880	93	0	9419
914	82	0	9450
850	79	0	9484
484	340	0	9470
185	112	0	9154
97	53	0	9054
3573	60	0	9491
225	308	0	9461
822	217	0	9265
1515	325	0	9255
1500	24	0	9135
2398	29	0	9440
115	14	0	9426
1509	49	0	9619
152	114	0	9590
640	74	0	9563
61	357	0	9496
1974	79	0	9409
697	130	0	9425
966	393	0	9427
146	24	0	9053
1026	28	0	9169
564	113	0	9217
137	241	0	9122
1456	31	0	9080
99	18	0	9061
238	125	0	9074
169	226	0	8971
1402	31	0	8937
156	17	0	8926
200	175	0	8935
500	69	0	8828
1837	220	0	9010
826	59	0	8902
86	74	0	8854
708	20	0	8876
322	45	0	8899
807	54	0	8964
280	56	0	8947
1086	125	0	9039
3138	44	0	9344
337	4	0	9345
1622	5	0	9563
379	3	0	9609
158	17	0	9627
97	51	0	9622
782	173	0	9677
692	211	0	9598
598	263	0	9468
104	26	0	9218
336	19	0	9237
1482	66	0	9421
695	151	0	9449
1769	190	0	9540
1233	24	0	9518
228	172	0	9524
1189	36	0	9515
1145	24	0	9636
603	39	0	9694
922	20	0	9781
759	245	0	9864
153	115	0	9639
419	22	0	9581
1627	41	0	9781
369	112	0	9789
1080	99	0	9824
263	93	0	9760
590	187	0	9747
644	204	0	9648
1791	40	0	9689
2496	48	0	9992
898	137	0	10000
616	76	0	9942
767	379	0	9971
1292	6	0	9769
75	52	0	9773
655	21	0	9810
68	26	0	9798
501	10	0	9840
1199	268	0	9994
723	56	0	9825
312	204	0	9811
865	15	0	9725
1303	89	0	9889
1364	36	0	9987
803	93	0	10000
572	28	0	9980
1646	9	0	10000
811	107	0	10000
305	26	0	9930
698	59	0	9999
808	46	0	10000
306	11	0	9992
3358	69	0	10000
448	110	0	9988
175	90	0	9901
1983	324	0	10000
721	69	0	9771
133	116	0	9719
479	142	0	9668
2138	98	0	9819
579	154	0	9799
80	201	0	9655
85	656	0	9464
649	39	0	8896
736	162	0	8957
1071	112	0	8941
450	115	0	8890
1188	20	0	8937
3095	44	0	9342
655	523	0	9387
73	94	0	8873
77	29	0	8787
176	113	0	8781
444	13	0	8728
572	19	0	8792
1023	319	0	8912
339	115	0	8638
1329	32	0	8704
354	28	0	8720
1307	15	0	8870
887	44	0	8976
164	35	0	8954
770	93	0	9024
846	118	0	9047
685	29	0	9022
227	119	0	9023
652	278	0	8992
215	48	0	8742
1876	162	0	8951
1549	4	0	9001
1039	36	0	9138
44	39	0	9107
160	151	0	9089
186	91	0	8962
946	108	0	9000
907	113	0	9015
493	17	0	8968
1007	55	0	9088
59	299	0	9040
51	77	0	8747
1109	43	0	8821
264	277	0	8813
2492	24	0	8878
230	86	0	8885
544	65	0	8872
1229	63	0	8975
1530	96	0	9121
49	13	0	9030
