0	31	0	0	0
425	100	0	0	0
4088	28	0	0	0
568	81	0	0	0
550	14	0	0	0
331	139	0	0	0
306	125	0	0	0
249	111	0	0	0
342	98	0	0	0
471	22	0	0	0
338	5	0	0	0
667	89	0	0	0
260	51	0	0	0
613	69	0	0	0
286	326	0	0	0
243	145	0	0	0
323	54	0	0	0
237	20	0	0	0
367	101	0	0	0
729	11	0	0	0
378	7	0	0	0
1141	386	0	0	0
278	21	0	0	0
503	136	0	0	0
350	24	0	0	0
1139	73	0	0	0
371	24	0	0	0
351	92	0	0	0
1085	157	0	0	0
602	380	0	0	0
365	228	0	0	0
253	93	0	0	0
305	133	0	0	0
756	9	0	0	0
901	160	0	0	0
794	58	0	0	0
303	261	0	0	0
935	21	0	0	0
1010	128	0	0	0
859	23	0	0	0
166	111	0	0	0
222	62	0	0	0
464	44	0	0	0
1017	9	0	0	0
870	128	0	0	0
634	132	0	0	0
434	92	0	0	0
498	133	0	0	0
388	321	0	0	0
630	31	0	0	0
214	100	0	0	0
140	122	0	0	0
158	28	0	0	0
160	16	0	0	0
156	81	0	0	0
157	14	0	0	0
140	139	0	0	0
133	125	0	0	0
138	111	0	0	0
155	48	0	0	0
155	98	0	0	0
156	58	0	0	0
132	22	0	0	0
138	5	0	0	0
150	158	0	0	0
612	69	0	0	0
162	80	0	0	0
156	99	0	0	0
138	87	0	0	0
666	286	0	0	0
309	28	0	0	0
485	84	0	0	0
158	186	0	0	0
835	359	0	0	0
406	28	0	0	0
330	89	0	0	0
156	51	0	0	0
143	278	0	0	0
140	69	0	0	0
129	326	0	0	0
135	44	0	0	0
132	145	0	0	0
132	54	0	0	0
133	20	0	0	0
131	101	0	0	0
134	11	0	0	0
133	7	0	0	0
132	386	0	0	0
138	13	0	0	0
132	21	0	0	0
138	136	0	0	0
144	24	0	0	0
138	73	0	0	0
142	24	0	0	0
142	92	0	0	0
176	181	0	0	0
143	157	0	0	0
160	380	0	0	0
146	228	0	0	0
143	93	0	0	0
265	133	0	0	0
151	9	0	0	0
147	160	0	0	0
145	88	0	0	0
146	58	0	0	0
146	261	0	0	0
142	136	0	0	0
141	87	0	0	0
141	21	0	0	0
148	128	0	0	0
145	23	0	0	0
141	25	0	0	0
142	111	0	0	0
146	62	0	0	0
145	60	0	0	0
155	44	0	0	0
146	9	0	0	0
144	128	0	0	0
151	132	0	0	0
146	92	0	0	0
146	55	0	0	0
157	133	0	0	0
149	36	0	0	0
148	4	0	0	0
147	321	0	0	0
151	122	0	0	0
149	14	0	0	0
147	16	0	0	0
156	361	0	0	0
146	48	0	0	0
130	208	0	0	0
146	58	0	0	0
142	73	0	0	0
141	158	0	0	0
158	220	0	0	0
165	7	0	0	0
147	69	0	0	0
158	80	0	0	0
135	99	0	0	0
155	87	0	0	0
143	286	0	0	0
162	28	0	0	0
157	31	0	0	0
151	84	0	0	0
132	100	0	0	0
159	186	0	0	0
147	28	0	0	0
154	359	0	0	0
161	81	0	0	0
146	32	0	0	0
153	28	0	0	0
149	110	0	0	0
146	14	0	0	0
146	139	0	0	0
142	278	0	0	0
135	44	0	0	0
154	125	0	0	0
189	111	0	0	0
160	98	0	0	0
171	22	0	0	0
154	13	0	0	0
166	5	0	0	0
148	9	0	0	0
157	89	0	0	0
157	181	0	0	0
168	51	0	0	0
159	69	0	0	0
137	326	0	0	0
129	145	0	0	0
155	88	0	0	0
149	54	0	0	0
147	136	0	0	0
152	20	0	0	0
149	87	0	0	0
153	101	0	0	0
146	25	0	0	0
150	60	0	0	0
138	55	0	0	0
128	20	0	0	0
150	36	0	0	0
145	4	0	0	0
153	14	0	0	0
148	361	0	0	0
145	208	0	0	0
149	73	0	0	0
146	220	0	0	0
150	7	0	0	0
145	3	0	0	0
141	32	0	0	0
134	110	0	0	0
140	9	0	0	0
162	133	0	0	0
139	20	0	0	0
130	9	0	0	0
152	3	0	0	0
152	69	0	0	0
155	133	0	0	0
129	9	0	0	0
133	59	0	0	0
154	69	0	0	0
150	59	0	0	0
127	180	0	0	0
150	191	0	0	0
152	30	0	0	0
158	44	0	0	0
143	629	0	0	0
147	180	0	0	0
130	191	0	0	0
140	126	0	0	0
151	30	0	0	0
153	44	0	0	0
138	111	0	0	0
133	279	0	0	0
146	629	0	0	0
133	126	0	0	0
160	67	0	0	0
145	115	0	0	0
143	126	0	0	0
126	17	0	0	0
140	81	0	0	0
130	259	0	0	0
148	36	0	0	0
145	133	0	0	0
152	61	0	0	0
148	61	0	0	0
145	11	0	0	0
131	111	0	0	0
144	7	0	0	0
148	70	0	0	0
148	279	0	0	0
143	386	0	0	0
132	6	0	0	0
139	21	0	0	0
131	136	0	0	0
157	24	0	0	0
159	8	0	0	0
152	126	0	0	0
148	73	0	0	0
150	190	0	0	0
139	24	0	0	0
152	52	0	0	0
127	92	0	0	0
148	23	0	0	0
150	67	0	0	0
142	157	0	0	0
150	10	0	0	0
127	380	0	0	0
149	115	0	0	0
127	228	0	0	0
147	93	0	0	0
133	255	0	0	0
131	133	0	0	0
151	17	0	0	0
151	36	0	0	0
141	9	0	0	0
149	81	0	0	0
133	146	0	0	0
134	160	0	0	0
163	36	0	0	0
143	58	0	0	0
153	261	0	0	0
153	4	0	0	0
151	21	0	0	0
153	259	0	0	0
139	29	0	0	0
128	36	0	0	0
139	37	0	0	0
151	128	0	0	0
131	98	0	0	0
146	23	0	0	0
127	18	0	0	0
131	133	0	0	0
146	111	0	0	0
133	84	0	0	0
147	62	0	0	0
128	61	0	0	0
144	178	0	0	0
150	44	0	0	0
153	61	0	0	0
148	58	0	0	0
130	9	0	0	0
131	7	0	0	0
157	148	0	0	0
166	128	0	0	0
132	35	0	0	0
153	132	0	0	0
147	92	0	0	0
128	133	0	0	0
167	19	0	0	0
147	321	0	0	0
130	111	0	0	0
145	99	0	0	0
153	70	0	0	0
147	122	0	0	0
150	36	0	0	0
143	16	0	0	0
147	48	0	0	0
148	17	0	0	0
153	58	0	0	0
162	149	0	0	0
129	6	0	0	0
127	158	0	0	0
145	58	0	0	0
132	69	0	0	0
142	103	0	0	0
127	80	0	0	0
151	3	0	0	0
128	99	0	0	0
151	112	0	0	0
156	87	0	0	0
134	286	0	0	0
149	36	0	0	0
127	28	0	0	0
150	8	0	0	0
135	84	0	0	0
141	186	0	0	0
142	280	0	0	0
149	359	0	0	0
129	28	0	0	0
144	190	0	0	0
146	278	0	0	0
151	4	0	0	0
148	44	0	0	0
134	52	0	0	0
144	13	0	0	0
145	23	0	0	0
139	181	0	0	0
144	121	0	0	0
146	125	0	0	0
155	334	0	0	0
150	41	0	0	0
127	88	0	0	0
142	95	0	0	0
144	10	0	0	0
160	136	0	0	0
130	314	0	0	0
148	87	0	0	0
136	32	0	0	0
138	25	0	0	0
141	403	0	0	0
159	60	0	0	0
145	8	0	0	0
147	103	0	0	0
151	153	0	0	0
130	55	0	0	0
146	34	0	0	0
133	36	0	0	0
127	4	0	0	0
153	255	0	0	0
129	99	0	0	0
143	14	0	0	0
132	361	0	0	0
143	119	0	0	0
128	208	0	0	0
129	73	0	0	0
133	132	0	0	0
155	36	0	0	0
173	15	0	0	0
159	220	0	0	0
159	7	0	0	0
143	23	0	0	0
144	165	0	0	0
155	32	0	0	0
