134	99	0	0	0	
141	87	0	0	0	
155	286	0	0	0	
137	28	0	0	0	
139	84	0	0	0	
137	186	0	0	0	
141	359	0	0	0	
135	28	0	0	0	
129	278	0	0	28	
140	44	0	0	0	
135	13	0	0	44	
138	181	0	0	0	
143	88	0	0	0	
140	136	0	0	0	
139	87	0	0	0	
152	25	0	0	0	
137	60	0	0	0	
146	55	0	0	0	
136	36	0	0	0	
134	4	0	0	0	
132	14	0	0	0	
134	361	0	0	0	
140	208	0	0	0	
131	73	0	0	208	
142	220	0	0	0	
136	7	0	0	0	
129	32	0	0	0	
125	31	0	0	0	
128	110	0	0	0	
141	9	0	0	0	
133	100	0	0	0	
149	20	0	0	0	
136	3	0	0	0	
137	133	0	0	0	
147	9	0	0	0	
151	69	0	0	0	
143	59	0	0	0	
143	180	0	0	0	
146	191	0	0	0	
137	30	0	0	0	
137	44	0	0	0	
135	629	0	0	0	
134	126	0	0	0	
132	111	0	0	126	
139	279	0	0	237	
127	126	0	0	390	
145	67	0	0	405	
131	115	0	0	193	
130	17	0	0	115	
133	81	0	0	0	
134	259	0	0	0	
133	36	0	0	0	
136	133	0	0	0	
143	61	0	0	0	
130	61	0	0	0	
132	70	0	0	0	
132	6	0	0	0	
132	8	0	0	0	
132	190	0	0	0	
132	52	0	0	0	
136	23	0	0	0	
134	10	0	0	0	
135	28	0	0	0	
138	255	0	0	0	
141	36	0	0	0	
139	146	0	0	0	
137	36	0	0	0	
137	81	0	0	0	
147	4	0	0	0	
159	14	0	0	0	
143	29	0	0	0	
142	139	0	0	0	
136	37	139	0	0	
100	125	0	0	0	
101	98	125	0	0	
105	111	0	0	0	
99	18	111	0	0	
100	98	0	0	0	
99	84	98	0	0	
99	178	0	0	0	
98	22	0	0	0	
100	5	22	0	0	
98	58	5	0	0	
98	7	0	0	0	
97	148	0	0	0	
102	35	0	0	0	
100	89	0	0	0	
99	51	89	0	0	
103	19	51	0	0	
98	111	0	0	0	
99	99	0	0	0	
98	69	0	0	0	
98	36	69	0	0	
99	326	0	0	0	
100	145	326	0	0	
102	17	145	0	0	
100	54	145	0	17	
99	20	54	0	0	
99	149	20	0	0	
100	101	0	0	0	
99	58	101	0	0	
98	103	0	0	0	
99	3	0	0	0	
98	112	0	0	0	
98	11	0	0	0	
102	7	11	0	0	
100	36	7	0	0	
99	280	0	0	0	
100	4	0	0	0	
98	386	0	0	4	
98	21	386	0	0	
98	121	21	0	0	
99	136	21	0	121	
97	125	136	0	121	
112	24	0	0	125	
106	334	24	0	0	
100	41	0	0	0	
99	95	0	0	0	
99	314	0	0	0	
100	32	0	0	0	
99	403	0	0	32	
99	8	0	0	403	
97	103	0	0	8	
97	13	0	0	111	
99	153	0	13	111	
102	73	0	0	256	
101	34	73	0	153	
98	181	0	0	34	
99	24	0	181	0	
99	99	24	0	0	
99	92	0	0	0	
99	119	92	0	0	
100	88	0	0	0	
100	132	0	0	0	
103	136	0	0	0	
104	15	0	136	0	
100	87	0	0	0	
101	25	0	87	0	
121	23	0	0	0	
148	60	0	0	0	
143	165	0	0	0	
145	157	0	0	0	
143	341	0	0	0	
116	50	0	0	0	
100	55	0	0	50	
99	36	0	55	50	
99	4	0	36	0	
97	380	0	4	0	
100	261	380	0	0	
100	232	0	0	261	
98	14	0	0	493	
99	228	0	14	232	
99	140	228	14	232	
103	361	0	0	372	
100	93	0	361	140	
99	92	93	0	0	
99	208	0	0	0	
99	133	0	0	0	
102	73	133	0	0	
107	21	0	0	0	
101	220	0	0	0	
100	7	0	0	0	
99	123	0	7	0	
104	6	0	0	0	
99	9	0	0	0	
99	169	9	0	0	
99	32	0	0	0	
150	110	0	0	0	
148	11	0	0	0	
150	9	0	0	0	
157	192	0	0	0	
161	160	0	0	0	
154	255	0	0	0	
153	112	0	0	0	
152	325	0	0	0	
152	20	0	0	0	
151	58	0	0	0	
165	187	0	0	0	
157	261	0	0	0	
138	3	0	0	0	
145	104	0	0	0	
151	56	0	0	0	
144	167	0	0	0	
143	133	0	0	0	
150	156	0	0	0	
150	9	0	0	0	
140	148	0	0	0	
147	69	0	0	0	
144	21	0	0	0	
142	59	0	0	0	
155	58	0	0	0	
153	197	0	0	0	
148	16	0	0	0	
146	180	0	0	0	
148	191	0	0	0	
139	128	0	0	0	
141	15	0	0	0	
174	30	0	0	0	
139	44	0	0	0	
142	2	0	0	0	
142	69	0	0	0	
145	278	0	0	0	
148	629	0	0	0	
149	13	0	0	0	
153	90	0	0	13	
145	126	0	0	103	
142	180	0	126	90	
139	23	0	0	180	
143	34	0	0	0	
143	111	0	0	0	
139	111	0	0	0	
151	279	0	0	0	
137	62	0	0	0	
143	7	62	0	0	
139	171	0	0	0	
138	126	0	0	0	
138	55	0	0	0	
141	44	0	0	0	
155	67	0	0	0	
146	34	0	0	0	
147	115	0	0	0	
139	17	0	0	0	
146	81	0	0	0	
137	79	0	0	0	
137	259	0	0	0	
144	35	0	0	0	
137	36	0	0	0	
135	2	0	0	0	
135	133	0	0	0	
133	474	0	0	0	
143	61	0	0	0	
147	61	0	61	0	
141	9	0	61	0	
141	70	9	0	0	
139	242	0	0	0	
162	128	0	0	0	
140	6	0	0	0	
136	94	0	0	0	
135	44	0	0	0	
145	8	0	0	0	
133	132	0	0	0	
147	92	0	0	0	
149	190	0	0	0	
137	92	0	0	0	
137	88	0	0	0	
149	52	0	0	0	
153	633	0	0	0	
137	23	0	0	0	
136	44	0	23	0	
130	133	0	23	44	
137	10	133	23	44	
129	68	0	10	0	
142	89	0	0	0	
139	321	0	0	0	
141	20	321	0	0	
133	13	0	0	20	
134	100	0	0	0	
137	255	0	0	0	
141	36	0	0	0	
138	9	0	0	0	
141	41	0	0	0	
148	69	0	0	0	
117	146	0	0	69	
87	36	0	146	0	
86	7	0	36	0	
86	122	0	0	0	
86	13	122	0	0	
86	48	0	0	0	
91	4	0	0	0	
100	40	0	4	0	
87	16	0	0	0	
91	40	16	0	0	
87	29	0	0	0	
89	151	0	29	0	
87	37	0	0	151	
86	98	0	37	0	
86	18	0	98	0	
86	48	0	18	0	
85	31	48	0	0	
87	84	0	0	0	
86	58	0	84	0	
86	178	58	0	0	
86	299	0	178	0	
91	143	0	0	299	
92	58	0	0	143	
86	6	0	58	0	
85	7	0	0	6	
85	25	0	7	0	
85	148	0	0	25	
87	35	0	148	0	
86	158	0	35	0	
86	70	158	0	0	
86	19	0	0	70	
94	27	0	19	0	
93	111	0	0	27	
87	99	0	111	0	
86	131	0	99	0	
87	36	0	0	131	
86	69	0	36	0	
86	57	69	0	0	
86	80	0	0	0	
86	99	80	0	0	
86	87	99	0	0	
85	17	0	0	0	
86	87	0	17	0	
86	70	87	0	0	
91	149	0	0	70	
86	58	0	149	0	
86	194	0	58	0	
87	82	0	0	0	
91	103	0	0	82	
86	84	0	103	0	
86	3	0	0	84	
94	112	0	0	0	
87	23	0	112	0	
130	32	0	0	23	
93	286	0	0	0	
87	421	286	0	0	
86	36	0	0	421	
86	28	0	36	0	
86	91	28	36	0	
86	280	28	36	91	
85	84	28	316	91	
86	186	84	280	91	
85	164	270	280	0	
86	8	186	280	164	
85	4	0	0	172	
86	321	0	4	8	
89	101	0	0	321	
87	6	0	0	101	
85	117	0	0	107	
84	56	0	0	123	
90	68	0	0	173	
85	359	0	0	124	
86	127	359	0	68	
87	121	0	0	127	
102	125	0	121	0	
85	40	0	125	0	
89	334	0	0	40	
91	41	0	0	0	
100	38	0	41	0	
86	28	0	41	38	
86	95	28	0	0	
85	314	0	95	0	
125	188	0	0	0	
130	51	0	0	188	
125	32	0	0	0	
127	403	0	0	0	
91	278	0	0	0	
103	15	278	0	0	
137	8	278	0	15	
88	103	0	8	15	
87	44	0	103	0	
103	197	44	0	0	
90	153	0	0	0	
101	34	0	153	0	
89	60	0	34	0	
89	99	0	0	60	
87	123	0	99	0	
93	129	0	0	0	
97	119	0	0	0	
86	76	0	119	0	
86	444	0	0	76	
86	132	0	0	0	
89	150	0	132	0	
85	13	0	132	150	
85	15	13	132	150	
84	99	0	147	150	
84	34	0	15	99	
89	23	0	0	133	
90	57	0	23	34	
85	165	0	0	91	
86	31	0	165	0	
86	56	0	0	31	
84	341	0	0	56	
85	11	0	341	0	
86	50	0	0	11	
85	181	0	50	11	
86	94	181	0	0	
88	261	0	0	94	
86	232	0	261	0	
88	140	0	232	0	
88	83	0	372	0	
86	92	0	140	83	
88	80	0	92	83	
86	341	0	0	80	
87	21	0	0	341	
110	113	0	21	0	
130	54	0	21	113	
128	123	0	0	54	
128	6	0	0	0	
131	169	0	0	0	
105	88	0	169	0	
86	61	88	0	0	
86	309	0	0	0	
85	11	0	0	309	
85	136	0	11	0	
85	218	136	11	0	
86	87	0	11	218	
85	192	87	0	0	
85	326	0	192	0	
85	255	0	0	0	
95	112	0	255	0	
86	25	0	112	0	
85	325	0	0	25	
85	25	0	325	0	
85	187	25	0	0	
85	30	25	187	0	
85	60	0	187	30	
85	15	60	0	0	
85	104	0	0	15	
85	56	0	104	0	
86	50	0	56	0	
85	115	0	0	0	
89	167	0	0	115	
86	75	0	167	0	
85	156	0	0	0	
90	358	0	156	0	
85	148	0	0	358	
85	80	0	148	0	
84	58	0	148	80	
84	131	0	58	80	
84	55	0	58	131	
86	36	55	0	0	
83	394	36	0	0	
89	197	0	0	394	
89	25	0	197	0	
86	4	0	0	25	
85	16	4	0	0	
88	29	0	16	0	
85	15	0	0	0	
85	2	0	15	0	
85	69	0	2	0	
86	114	0	69	0	
85	14	0	0	0	
86	242	14	0	0	
86	278	0	0	0	
88	13	0	278	0	
89	361	0	13	0	
85	90	361	13	0	
84	32	0	103	0	
85	180	0	0	32	
84	19	0	180	0	
85	208	0	0	19	
86	126	208	0	0	
86	227	0	0	126	
84	34	0	0	227	
85	73	0	34	0	
85	32	73	0	0	
89	220	0	0	32	
85	18	220	0	0	
85	176	0	0	18	
84	7	0	0	176	
85	7	0	7	0	
84	70	7	0	0	
85	171	0	0	0	
85	55	0	171	0	
85	221	0	55	0	
85	34	0	0	0	
86	60	0	34	0	
89	75	0	0	60	
86	79	0	0	0	
86	21	0	0	0	
104	46	0	0	21	
85	35	0	0	0	
89	55	0	35	0	
85	57	0	0	55	
85	2	0	0	0	
84	474	0	2	0	
86	126	0	474	0	
85	32	0	0	126	
84	110	32	0	126	
89	45	142	0	126	
83	5	110	0	171	
84	6	0	0	176	
83	9	0	0	11	
85	4	9	0	6	
83	242	0	0	10	
92	18	0	242	4	
84	52	0	0	18	
83	94	0	0	52	
85	174	0	94	0	
85	44	0	0	174	
88	212	0	44	0	
87	264	0	0	212	
86	92	0	0	264	
85	27	0	92	0	
85	20	0	0	27	
107	88	0	0	0	
132	633	0	0	0	
129	67	0	0	0	
124	44	0	0	67	
122	152	0	44	67	
133	68	0	44	219	
122	89	0	68	152	
121	20	0	89	0	
121	20	0	0	0	
121	13	20	0	0	
122	191	0	0	0	
113	100	0	0	0	
83	25	0	100	0	
82	9	0	0	0	
86	173	0	9	0	
82	41	0	0	173	
85	69	0	41	0	
82	37	0	69	0	
83	7	0	0	0	
83	13	0	7	0	
82	48	0	13	0	
82	25	0	48	0	
82	3	0	0	0	
95	40	3	0	0	
84	40	0	0	0	
89	40	0	40	0	
85	21	0	40	0	
88	151	0	0	0	
85	246	0	151	0	
82	116	0	0	0	
84	23	0	0	116	
80	133	0	0	23	
81	42	133	0	0	
82	31	0	0	42	
90	113	0	31	0	
83	9	0	0	0	
84	299	9	0	0	
85	100	0	299	0	
83	94	0	0	100	
80	143	0	0	194	
83	188	0	143	94	
81	6	0	0	188	
81	69	0	6	0	
81	205	69	0	0	
85	25	0	0	205	
82	41	0	25	0	
82	59	0	0	41	
82	70	59	0	0	
82	49	0	70	0	
85	27	0	0	0	
96	138	0	0	0	
99	131	0	0	138	
87	77	0	131	0	
83	380	0	0	77	
83	57	0	0	0	
96	7	0	57	0	
81	180	0	57	7	
81	53	180	0	7	
84	87	180	0	53	
83	191	0	87	53	
82	22	191	0	0	
87	30	0	0	22	
83	27	30	0	0	
82	70	0	0	27	
82	44	0	70	0	
82	11	44	0	0	
82	194	0	0	0	
84	269	0	194	0	
82	82	0	0	269	
81	57	0	82	0	
82	84	0	0	57	
83	205	0	84	0	
82	23	0	0	205	
88	629	0	23	0	
82	16	629	0	0	
81	32	0	0	16	
81	421	0	32	16	
80	90	0	453	16	
80	126	0	453	106	
81	37	126	453	106	
81	91	0	453	143	
80	94	0	512	143	
82	29	0	512	221	
81	10	0	91	160	
95	108	0	0	170	
85	164	0	0	241	
82	111	0	164	147	
82	27	111	0	118	
80	8	0	0	145	
81	60	0	8	135	
79	321	0	0	195	
82	279	0	321	87	
82	47	279	0	60	
81	101	0	0	107	
82	12	0	101	47	
81	6	0	0	12	
81	117	0	6	0	
84	56	0	117	0	
80	68	0	56	0	
80	127	0	68	0	
96	70	0	127	0	
82	40	0	0	0	
85	126	0	40	0	
82	111	126	0	0	
98	91	0	0	0	
163	38	0	0	0	
151	325	0	0	0	
155	188	0	0	0	
128	67	0	188	0	
94	51	67	0	0	
94	70	0	51	0	
94	115	0	0	0	
94	117	115	0	0	
94	15	0	0	0	
94	143	0	15	0	
94	197	0	0	0	
96	17	0	0	0	
109	99	17	0	0	
94	60	0	0	0	
95	81	0	60	0	
95	155	81	0	0	
94	202	0	0	0	
94	657	0	0	0	
94	123	0	0	657	
94	129	0	123	0	
92	40	0	252	0	
94	76	0	252	40	
97	163	0	328	40	
93	444	0	328	203	
92	259	0	649	163	
94	150	259	520	163	
92	113	0	670	0	
94	36	0	594	113	
93	99	36	150	0	
92	116	36	249	0	
94	34	36	249	116	
92	57	36	283	116	
92	133	0	190	116	
97	21	133	190	0	
94	31	0	91	21	
92	56	0	122	0	
92	61	0	144	0	
94	61	61	56	0	
93	11	61	56	0	
92	45	0	67	0	
93	94	0	0	45	
94	524	0	94	0	
94	95	0	0	0	
97	83	0	0	95	
94	30	0	83	95	
92	114	0	83	125	
92	80	0	0	239	
93	14	0	80	144	
92	341	0	0	128	
94	113	0	341	14	
94	20	0	113	0	
96	54	0	0	20	
94	320	0	54	0	
94	116	0	0	0	
98	70	0	0	116	
94	33	70	0	116	
92	29	0	0	33	
105	61	0	0	29	
77	309	0	61	0	
77	16	0	309	0	
76	218	0	0	16	
77	45	0	218	0	
76	6	0	0	45	
76	36	6	0	0	
76	326	0	0	36	
77	94	0	326	0	
80	119	0	0	94	
75	25	0	0	213	
76	30	0	25	119	
75	120	0	0	149	
75	279	0	0	150	
75	30	0	0	399	
77	49	0	30	279	
75	15	0	0	49	
85	8	0	15	0	
76	163	8	0	0	
75	50	0	0	163	
76	115	0	50	0	
80	75	0	115	0	
80	5	0	75	0	
76	358	0	0	5	
76	37	0	358	0	
76	40	0	0	37	
74	152	0	0	77	
74	80	0	0	229	
76	190	0	80	152	
76	92	190	0	152	
75	131	190	0	92	
76	109	0	131	92	
75	52	0	0	201	
76	394	52	0	0	
76	25	0	394	0	
78	114	0	25	0	
117	23	0	0	114	
77	18	23	0	0	
76	29	0	0	18	
76	56	0	29	0	
76	114	0	0	56	
77	300	0	114	0	
77	242	0	0	0	
82	78	0	242	0	
76	10	0	242	78	
76	44	10	0	78	
74	32	10	0	44	
81	19	0	32	44	
77	278	0	19	0	
76	126	0	0	278	
77	227	0	126	0	
75	25	0	227	0	
78	32	0	0	25	
98	18	0	32	0	
77	87	0	18	0	
77	176	0	0	0	
81	66	0	176	0	
77	70	0	0	66	
77	64	0	70	0	
77	255	0	0	64	
81	221	255	0	0	
77	97	0	221	0	
77	14	0	0	97	
81	60	0	0	14	
77	75	0	60	0	
76	36	0	75	0	
77	201	36	0	0	
77	21	0	0	201	
77	46	0	21	0	
77	34	0	46	0	
77	55	0	0	34	
77	59	0	55	0	
77	57	0	0	59	
80	93	0	57	0	
77	85	0	0	93	
77	126	0	0	0	
81	146	0	126	0	
77	334	146	0	0	
77	36	0	0	0	
90	44	36	0	0	
76	160	36	0	44	
75	45	0	0	204	
76	345	0	45	160	
75	5	0	0	505	
76	25	0	5	0	
81	4	0	5	25	
115	12	4	5	25	
114	6	0	0	37	
88	4	0	6	12	
180	18	0	0	0	
79	52	0	18	0	
76	37	0	52	0	
76	174	0	0	37	
77	49	0	174	0	
79	212	0	0	49	
77	331	0	212	0	
82	29	0	0	331	
76	264	29	0	0	
76	27	29	264	0	
75	75	29	291	0	
76	20	0	27	75	
75	37	0	47	0	
76	102	37	20	0	
76	98	0	20	102	
78	67	98	0	102	
76	89	98	67	0	
76	152	0	67	89	
77	24	0	152	0	
76	113	0	0	24	
79	31	0	0	113	
77	191	0	0	0	
87	11	0	191	0	
77	18	0	0	11	
76	377	18	0	0	
77	25	0	0	377	
77	106	0	25	0	
76	173	0	25	106	
75	84	0	198	106	
76	45	84	173	0	
76	37	0	173	45	
88	178	0	37	45	
80	165	178	37	0	
77	25	0	0	165	
77	19	0	25	0	
77	40	0	0	19	
76	60	0	40	0	
76	21	0	0	60	
77	246	0	21	0	
77	116	0	246	0	
80	98	0	116	0	
76	23	0	0	98	
76	58	0	23	0	
77	12	58	0	0	
76	42	0	0	12	
80	7	0	42	0	
77	113	7	0	0	
76	148	0	113	0	
76	102	148	0	0	
76	100	0	0	102	
77	94	0	100	0	
80	35	0	94	0	
77	188	35	0	0	
77	205	0	188	0	
77	50	0	205	0	
76	186	0	0	0	
88	41	0	0	0	
86	30	0	41	0	
81	165	0	0	30	
81	266	0	0	165	
77	49	0	0	266	
77	19	0	49	0	
76	13	19	49	0	
77	138	0	49	13	
77	85	0	138	0	
76	77	0	0	85	
76	111	0	77	0	
76	380	111	0	0	
76	99	0	380	0	
76	42	99	0	0	
76	7	99	0	42	
82	53	99	7	42	
75	268	0	60	42	
75	22	0	53	268	
79	124	0	22	268	
75	27	0	22	124	
75	22	0	27	124	
75	11	0	27	22	
74	2	0	11	22	
74	36	0	11	2	
76	135	36	0	2	
78	269	36	0	135	
77	47	0	269	0	
80	57	0	0	47	
80	57	0	0	57	
77	19	0	57	0	
76	205	0	0	19	
76	16	0	205	0	
75	53	0	16	0	
76	17	0	0	53	
79	38	17	0	0	
76	90	0	0	38	
76	74	0	90	0	
76	64	0	0	0	
88	154	0	0	0	
79	37	0	0	154	
76	94	0	37	0	
81	128	0	94	0	
76	29	0	0	128	
77	149	0	29	0	
76	58	149	0	0	
80	77	58	0	0	
77	155	0	0	0	
88	10	0	0	155	
77	154	0	10	0	
77	108	0	0	154	
76	17	0	108	0	
76	27	0	0	17	
81	35	0	27	0	
81	50	0	0	0	
77	103	0	0	50	
76	60	103	0	0	
77	84	0	60	0	
76	47	0	0	84	
76	3	0	47	0	
76	12	3	0	0	
77	112	0	12	0	
77	30	112	0	0	
76	171	0	0	30	
77	70	0	0	171	
77	87	0	70	0	
77	111	0	0	87	
80	74	0	111	0	
101	91	0	0	0	
111	19	0	0	0	
112	36	0	0	0	
113	325	36	0	0	
87	17	0	325	0	
77	70	0	0	17	
76	210	0	70	17	
75	117	0	0	227	
76	65	0	117	210	
75	143	0	0	275	
81	70	0	143	65	
76	99	0	0	70	
76	53	0	99	0	
76	155	0	0	53	
77	202	0	155	0	
77	99	0	202	0	
77	657	0	0	99	
77	8	0	657	0	
76	40	0	0	8	
76	280	0	40	8	
77	704	280	40	8	
75	83	280	40	712	
75	113	280	40	795	
78	116	280	153	795	
75	31	0	269	795	
75	119	0	229	826	
75	68	0	116	937	
78	45	0	116	301	
75	595	0	161	301	
75	524	0	161	896	
75	57	0	685	896	
74	95	0	685	953	
75	39	0	664	953	
75	4	0	664	909	
76	14	4	619	909	
75	97	4	633	878	
78	25	0	633	975	
77	201	0	109	881	
75	320	0	14	1082	
76	358	0	334	1014	
74	116	0	320	1372	
75	115	0	436	777	
75	23	0	436	892	
74	33	0	436	915	
75	22	0	469	915	
75	29	0	149	937	
75	116	0	178	880	
75	16	0	62	957	
74	4	0	45	957	
74	45	0	45	864	
79	67	0	61	864	
89	36	0	45	906	
79	11	0	81	705	
76	94	0	36	716	
75	51	0	130	358	
75	121	0	94	409	
76	119	121	94	294	
75	125	0	213	294	
77	68	125	119	271	
89	30	0	119	339	
75	95	0	30	339	
89	279	0	30	412	
82	41	0	279	296	
77	95	41	0	296	
75	74	136	0	292	
75	314	95	0	366	
77	163	314	0	299	
76	87	0	163	299	
75	4	0	0	386	
73	5	0	0	379	
76	32	0	5	328	
76	37	32	0	260	
75	40	32	37	260	
74	31	0	40	260	
74	403	0	40	196	
79	152	403	0	196	
76	220	403	152	122	
74	109	0	152	342	
74	153	0	109	342	
76	114	153	109	255	
75	25	0	114	255	
76	18	0	114	276	
74	10	0	18	276	
74	56	0	18	255	
74	13	0	56	255	
74	300	0	56	48	
76	99	0	300	23	
76	44	99	0	23	
78	21	99	44	13	
76	278	0	44	34	
74	61	0	278	34	
80	182	0	0	82	
76	40	0	0	243	
74	25	0	0	222	
75	87	0	25	40	
74	119	0	87	40	
76	159	119	87	0	
76	66	0	87	159	
74	193	0	66	159	
76	64	0	0	193	
97	382	0	64	0	
123	132	0	0	0	
120	10	132	0	0	
119	97	0	0	10	
135	15	0	0	0	
113	14	15	0	0	
116	17	0	0	0	
111	109	0	0	0	
112	201	0	0	0	
120	34	0	0	0	
110	210	0	0	0	
113	59	0	0	0	
114	93	0	0	0	
109	85	0	0	0	
110	23	0	85	0	
107	334	23	0	0	
114	124	0	0	0	
112	165	0	0	124	
112	524	165	0	0	
108	124	0	0	0	
111	44	0	0	124	
91	67	0	44	124	
73	160	0	0	191	
73	345	0	160	67	
72	23	0	345	67	
72	341	0	345	23	
73	25	341	0	23	
74	36	341	25	0	
73	12	0	25	36	
73	11	0	12	0	
75	261	0	0	11	
78	232	261	0	0	
72	37	232	0	0	
102	140	0	0	0	
112	92	140	0	0	
115	179	92	0	0	
115	245	0	0	0	
114	49	0	0	0	
113	23	0	49	0	
115	331	0	0	0	
118	42	0	331	0	
107	141	0	0	42	
111	75	0	0	141	
113	152	0	0	0	
104	102	0	0	0	
107	70	0	0	0	
110	50	0	0	0	
103	44	0	0	0	
106	89	0	0	0	
113	24	0	0	0	
111	44	0	0	0	
105	113	0	0	0	
106	41	0	113	0	
110	31	0	0	0	
107	11	0	0	0	
117	78	0	0	0	
111	377	0	0	0	
111	106	0	0	0	
113	6	0	106	0	
107	11	6	106	0	
106	45	0	0	11	
108	169	0	0	0	
113	24	169	0	0	
112	165	0	0	0	
105	50	0	0	0	
103	19	0	0	0	
105	104	0	19	0	
108	99	0	0	0	
115	45	0	0	0	
110	51	0	0	0	
112	58	0	0	0	
109	98	0	0	0	
103	63	0	0	0	
103	30	0	0	0	
116	12	0	0	0	
105	192	0	0	0	
110	16	192	0	0	
109	7	0	0	0	
103	154	0	0	0	
104	64	0	0	0	
103	255	0	0	0	
106	2	255	0	0	
104	102	0	0	2	
107	112	0	0	0	
110	325	112	0	0	
113	169	325	0	0	
118	50	0	0	169	
114	31	0	50	0	
113	186	0	0	0	
110	243	0	186	0	
108	12	0	0	0	
104	30	0	0	12	
104	5	0	0	0	
108	165	0	0	0	
103	187	0	0	0	
123	266	187	0	0	
104	37	0	0	0	
105	13	0	0	37	
101	246	0	13	0	
101	104	0	0	0	
99	85	104	0	0	
100	23	0	0	0	
104	56	0	0	0	
102	42	56	0	0	
103	63	0	0	0	
114	152	0	0	0	
104	167	0	0	0	
104	79	167	0	0	
102	186	0	0	0	
103	268	0	0	0	
105	93	0	0	0	
104	124	0	0	93	
102	22	0	124	0	
103	22	0	0	0	
112	156	0	0	0	
107	75	156	0	0	
103	2	0	0	0	
104	184	0	0	0	
103	135	0	0	0	
106	47	0	0	0	
103	57	0	0	0	
102	148	0	57	0	
104	36	148	0	0	
101	330	0	0	0	
104	53	0	0	0	
100	38	0	53	0	
99	178	0	38	0	
126	74	0	0	178	
108	41	0	0	0	
111	64	0	0	0	
110	58	0	64	0	
109	154	58	0	0	
104	19	0	154	0	
114	12	0	0	0	
107	128	0	0	0	
110	172	0	0	0	
124	452	0	0	0	
105	77	0	0	0	
107	197	0	77	0	
104	17	197	77	0	
104	154	0	77	17	
103	124	0	154	0	
113	16	0	0	124	
106	28	16	0	0	
109	50	0	0	0	
105	15	0	0	0	
106	14	15	0	0	
101	84	0	0	0	
100	69	0	84	0	
101	5	69	0	0	
103	278	0	0	0	
100	30	278	0	0	
111	123	0	30	0	
101	13	0	0	0	
116	17	13	0	0	
100	90	0	0	0	
103	46	90	0	0	
99	23	0	0	0	
97	87	0	0	0	
106	74	0	0	0	
109	34	0	0	0	
115	19	34	0	0	
120	32	0	0	0	
121	47	0	0	0	
120	3	0	0	0	
116	17	0	0	0	
117	52	0	0	0	
119	170	0	0	0	
118	210	0	0	0	
117	65	0	0	0	
121	70	0	0	0	
115	50	0	0	0	
115	103	0	0	0	
121	32	0	0	0	
128	7	0	0	0	
118	53	7	0	0	
118	99	0	0	0	
119	52	0	0	0	
125	8	0	0	0	
117	171	0	0	0	
120	69	171	0	0	
118	55	0	0	0	
118	704	55	0	0	
118	83	0	0	0	
120	108	0	83	0	
117	433	0	83	108	
116	264	0	83	541	
114	9	0	83	805	
