1	0	10687
2	989	11577
3	1887	12643
4	7885	18112
5	8774	18969
6	9596	19746
7	10420	20571
8	11251	21464
9	12144	22268
10	12969	23092
11	13793	23982
12	14652	24958
13	15606	25823
14	16493	26665
15	17334	27576
16	18236	28332
17	19044	29137
18	19850	29982
19	20696	30770
20	21501	31571
21	22306	32377
22	23111	33182
23	23916	33988
24	24721	34789
25	25524	35598
26	26328	36400
27	27134	37204
28	27938	38006
29	28741	38810
30	29544	39613
31	30347	40417
32	31152	41223
33	31957	42028
34	32762	42833
35	33566	43639
36	34372	44442
37	35176	45247
38	35981	46051
39	36786	46856
40	37591	47661
41	38395	48465
42	39200	49271
43	40005	50077
44	40812	50882
45	41617	51687
46	42421	52494
47	43229	53299
48	44034	54108
49	44841	54912
50	45646	55717
51	46451	56524
52	47256	57326
53	48061	58131
54	48866	58936
55	49671	59741
56	50475	60545
57	51280	61349
58	52085	62155
59	52890	62962
60	53697	63771
61	54504	64575
62	55309	65382
63	56117	66188
64	56922	66993
65	57727	67798
66	58532	68608
67	59337	69407
68	60143	70213
69	60948	71018
70	61752	71823
71	62557	72628
72	63362	73432
73	64167	74239
74	64972	75043
75	65778	75855
76	66590	76693
77	67397	77498
78	68202	78303
79	69007	79108
80	69812	79913
81	70617	80718
82	71422	81525
83	72230	82332
84	73035	83137
85	73840	83914
86	74646	84717
87	75451	85524
88	76256	86326
89	77061	87131
90	77865	87933
91	78668	88738
92	79471	89543
93	80277	90345
94	81080	91149
95	81883	91952
96	82686	92756
97	83490	93561
98	84295	94364
99	85100	95170
100	85905	95975
101	86710	96780
102	87515	97585
103	88320	98389
104	89125	99195
105	89930	100001
106	90735	100806
107	91540	101611
108	92346	102417
109	93153	103223
110	93957	104029
111	94763	104833
112	95568	105639
113	96373	106443
114	97178	107249
115	97983	108054
116	98789	108859
117	99593	109664
118	100399	110469
119	101204	111275
120	102009	112080
121	102815	112885
122	103620	113691
123	104425	114499
124	105234	115307
125	106041	116112
126	106846	116917
127	107652	117723
128	108457	118528
129	109263	119333
130	110068	120139
131	110874	120944
132	111679	121750
133	112484	122555
134	113289	123360
135	114095	124167
136	114900	124972
137	115706	125777
138	116512	126583
139	117317	127388
140	118123	128196
141	118931	129001
142	119736	129807
143	120542	130613
144	121347	131425
145	122152	132227
146	122958	133061
147	123763	133857
148	124569	134643
149	125374	135444
150	126179	136251
