1	0	11229
2	330	12234
3	479	12289
4	612	12333
5	738	12385
6	861	12428
7	992	12472
8	1116	12518
9	1246	12560
10	1376	12606
11	1507	12651
12	1645	12694
13	1792	12742
14	1938	12786
15	2090	12832
16	2233	12983
17	2382	13168
18	2531	13241
19	2680	13390
20	2829	13497
21	2978	13627
22	3133	13756
23	3296	13885
24	3453	14015
25	3623	14143
26	3782	14285
27	3936	14411
28	4096	14552
29	4239	14683
30	4366	14839
31	4483	14979
32	4582	15121
33	4679	15285
34	4777	15403
35	4882	15519
36	4981	15643
37	5080	15772
38	5179	15897
39	5289	16027
40	5403	16169
41	5505	16282
42	5603	16406
43	5702	16533
44	5810	16659
45	5911	16787
46	6009	16916
47	6107	17048
48	6206	17201
49	6316	17332
50	6423	17479
51	6523	17613
52	6621	17748
53	6720	17888
54	6818	18003
55	6917	18127
56	7016	18256
57	7119	18384
58	11501	21694
59	11635	21802
60	11714	21929
61	11790	22055
62	11867	22184
63	11943	22312
64	12024	22442
65	12105	22575
66	12186	22710
67	12279	22842
68	12360	22969
69	12438	23100
70	12516	23230
71	12598	23365
72	12680	23495
73	12765	23628
74	12850	23763
75	12925	23888
76	12994	24017
77	13069	24152
78	13138	24290
79	13204	24414
80	13287	24546
81	13356	24675
82	13426	24810
83	13494	24936
84	13564	25068
85	13632	25199
86	13702	25329
87	13769	25461
88	13842	25589
89	13909	25724
90	13978	25858
91	14046	25986
92	14114	26115
93	14181	26250
94	14248	26382
95	14316	26508
96	14384	26642
97	14452	26768
98	14520	26904
99	14587	27031
100	14655	27186
101	14722	27304
102	14793	27438
103	14869	27562
104	14940	27691
105	15013	27826
106	15082	27956
107	15153	28086
108	15230	28218
109	15299	28357
110	15371	28467
111	15443	28591
112	15512	28716
113	15582	28841
114	15651	28966
115	15721	29091
116	15789	29215
117	15860	29354
118	15927	29480
119	15999	29614
120	16070	29741
121	16139	29876
122	16210	30005
123	16284	30136
124	16352	30269
125	16420	30396
126	16488	30530
127	16555	30658
128	16622	30792
129	16689	30921
130	16756	31058
131	16823	31183
132	16891	31316
133	16957	31451
134	17025	31579
135	17091	31709
136	17162	31843
137	17238	31972
138	17306	32108
139	17374	32239
140	17445	32374
141	17514	32503
142	17584	32632
143	17651	32763
144	17719	32897
145	17785	33025
146	17867	33160
147	17934	33295
148	18001	33425
149	18075	33555
150	18143	33683
151	18212	33822
152	18284	33933
153	18353	34057
154	18423	34182
155	18491	34307
156	18557	34435
157	18623	34560
158	18691	34685
159	18758	34816
160	18824	34947
161	18890	35081
162	18957	35208
163	19024	35348
164	19090	35475
165	19156	35607
166	19224	35737
167	19291	35871
168	19360	35997
169	19427	36133
170	19494	36259
171	19561	36399
172	19627	36525
173	19696	36664
174	19763	36791
175	19830	36930
176	19896	37055
177	19962	37185
178	20030	37319
179	20096	37455
180	20163	37584
181	20229	37715
182	20296	37847
183	20362	37973
184	20432	38105
185	20500	38239
186	20574	38373
187	20689	38503
188	20754	38635
189	20819	38764
190	20883	38895
191	20948	39024
192	21013	39158
193	21077	39293
194	21141	39422
195	21206	39553
196	21276	39686
197	21341	39813
198	21406	39947
199	21470	40074
200	21537	40207
201	21601	40342
202	21668	40470
203	21734	40607
204	21799	40735
205	21867	40864
206	21932	40995
207	21999	41128
208	22064	41256
209	22158	41393
210	22224	41518
211	22290	41653
212	22355	41780
213	22421	41915
214	22486	42042
215	22552	42176
216	22619	42309
217	22685	42438
218	22753	42569
219	22819	42704
220	22884	42831
221	22950	42962
222	23014	43095
223	23080	43221
224	23145	43346
225	23210	43471
226	23279	43596
227	23344	43721
228	23409	43851
229	23475	43987
230	23540	44116
231	23606	45480
232	23673	45524
233	23739	45553
234	23803	45583
235	23869	45612
236	23934	45640
237	23999	45671
238	24064	45701
239	24130	45734
240	24195	45763
241	24264	45792
242	24330	45822
243	24396	45850
244	24460	45906
245	24526	46025
246	24590	46148
247	24656	46282
248	24722	46403
249	24788	46529
250	24853	46670
251	24919	46801
252	24983	46922
253	25049	47044
254	25114	47166
255	25180	47291
256	25245	47428
257	25311	47562
258	25375	47695
259	25441	47828
260	25506	47956
261	25571	48081
262	25636	48202
263	25701	48324
264	25769	48445
265	25835	48578
266	25900	48712
267	25965	48840
268	26030	48977
269	26096	49084
270	26162	49207
271	26228	49329
272	26293	49451
273	26359	49579
274	26424	49715
275	26489	49822
276	26554	49945
277	26620	50066
278	26685	50189
279	26750	50316
280	26817	50454
281	26883	50560
282	26948	50683
283	27013	50805
284	27078	50927
285	27143	51060
286	27208	51194
287	27282	51331
288	27347	51452
289	27412	51574
290	27477	51696
291	27543	51818
292	27608	51940
293	27674	52062
294	27739	52184
295	27805	52307
296	27872	52428
297	27938	52551
298	28003	52673
299	28068	52795
300	28133	52920
301	28199	53044
302	28268	53170
303	28336	53304
304	28406	53425
305	28471	53553
306	28538	53674
307	28604	53804
308	28671	53929
309	28736	54058
310	28802	54180
311	28867	54314
312	28935	54434
313	28999	54558
314	29065	54683
315	29130	54812
316	29196	54934
317	29266	55060
318	29332	55183
319	29397	55315
320	29463	55437
321	29527	55562
322	29593	55692
323	29658	55813
324	29724	55937
325	29788	56066
326	29854	56188
327	29919	56319
328	29987	56441
329	30051	56565
330	30117	56690
331	30182	56815
332	30247	56946
333	30313	57067
334	30378	57190
335	30443	57325
336	30509	57447
