0	0	4858
1	124	5365
2	188	5400
3	248	5429
4	307	5459
5	367	5488
6	425	5517
7	483	5546
8	549	5577
9	611	5612
10	671	5640
11	734	5669
12	796	5698
13	858	5726
14	918	5754
15	979	5782
16	1041	5813
17	1101	5842
18	1159	5870
19	1220	5898
20	1282	5926
21	1342	5954
22	1402	5983
23	1460	6011
24	1520	6040
25	1592	6068
26	1652	6096
27	1714	6124
28	1774	6152
29	1836	6181
30	1905	6209
31	1967	6237
32	2029	6269
33	2087	6299
34	2148	6328
35	2209	6356
36	2267	6384
37	2327	6412
38	2388	6441
39	2449	6470
40	2512	6498
41	2582	6527
42	2643	6555
43	2706	6584
44	2770	6616
45	2836	6644
46	2898	6673
47	2962	6701
48	3025	6734
49	3087	6762
50	3149	6790
51	3213	6818
52	3276	6849
53	3338	6877
54	3402	6907
55	3465	6936
56	3525	6966
57	3587	6998
58	3644	7027
59	3702	7056
60	3765	7084
61	3826	7112
62	3887	7140
63	3946	7168
64	4007	7198
65	4069	7227
66	4129	7255
67	4185	7283
68	4242	7312
69	4300	7340
70	4358	7370
71	4417	7399
72	4477	7427
73	4535	7457
74	4595	7488
75	4654	7516
76	4711	7544
77	4772	7572
78	4830	7603
79	4888	7632
80	4946	7664
81	5009	7693
82	5068	7722
83	5127	7750
84	5187	7778
85	5247	7806
86	5310	7834
87	5369	7862
88	5430	7893
89	5490	7921
90	5556	7950
91	10604	11806
92	10722	11859
93	10783	11902
94	10843	11944
95	10901	11986
96	10959	12038
97	11017	12100
98	11076	12160
99	11133	12214
