0	0	1701
1	118	2150
2	179	2184
3	236	2213
4	297	2243
5	352	2271
6	405	2300
7	460	2329
8	515	2364
9	572	2393
10	627	2422
11	687	2451
12	744	2480
13	800	2512
14	856	2543
15	912	2572
16	969	2603
17	1025	2632
18	1080	3225
19	1135	3258
20	1191	3288
21	1248	3318
22	1309	3353
23	1363	3382
24	1419	3412
25	1476	3441
26	1533	3470
27	1591	3507
28	1645	3549
29	1701	3590
30	1758	3633
31	1814	3664
32	1869	3696
33	1924	3726
34	1982	3755
35	2036	3786
36	2092	3816
37	2150	3845
38	2207	3874
39	2265	3905
40	2331	3937
41	2390	3968
42	2451	3998
43	2515	4027
44	2578	4056
45	2639	4085
46	2699	4115
47	2760	4144
48	2819	4176
49	2878	4204
50	2951	4235
51	3010	4263
52	3068	4293
53	3129	5259
54	3187	5317
55	3247	5368
56	3317	5425
57	3381	5478
58	3439	5528
59	3495	5577
60	3554	5626
61	3611	5673
62	3669	5722
63	3728	5772
64	3787	5825
65	3845	5875
66	3904	5923
67	3966	5971
68	4025	6018
69	4081	6065
70	4137	6116
71	4193	6165
72	4249	6213
73	4313	6261
74	4370	6310
75	4425	6358
76	4479	6411
77	4537	6450
78	4593	6478
79	4646	6506
80	4700	6537
81	4752	6565
82	4806	6593
83	4861	6621
84	4916	6651
85	4970	6683
86	5026	6711
87	5083	6739
88	5139	6766
89	5199	6794
90	5253	6824
91	5312	6854
92	5368	7508
93	5423	7559
94	5486	7610
95	5545	7658
96	5599	7709
97	5655	7744
98	5709	7772
99	5765	7800
