0	30
670	99
1730	27
883	80
962	13
224	138
289	124
168	110
312	97
597	21
321	4
1013	88
294	50
902	68
185	325
148	144
339	53
147	19
373	100
1077	10
427	6
2030	385
323	20
637	135
394	23
1964	72
353	23
274	91
1537	156
769	379
346	227
119	92
254	132
972	8
1275	159
1128	57
240	260
1387	20
3716	127
42	22
12	110
618	61
751	43
2169	8
1230	127
922	131
476	91
654	132
405	320
1533	121
728	15
1249	47
150	57
1630	157
2749	68
309	79
144	98
113	86
1921	285
687	27
956	83
164	185
1739	358
1301	27
697	277
238	43
1903	12
1738	180
2334	87
398	135
322	86
1017	24
430	59
2218	54
109	35
96	3
666	13
346	360
263	207
486	72
362	219
352	6
2673	31
351	109
1452	8
2947	19
1859	2
1458	132
832	8
728	68
883	58
2204	179
339	190
203	29
206	43
1143	628
805	125
2007	110
598	278
1346	125
956	66
387	114
622	16
408	80
1187	258
330	35
688	132
430	60
93	60
2374	69
1567	5
2245	7
1538	189
589	51
348	22
1199	9
1941	254
990	35
1424	145
143	35
1460	3
1463	28
567	36
315	97
1199	17
621	83
694	177
1633	57
715	6
129	147
654	34
2007	18
633	110
227	98
1421	35
1373	16
1429	148
203	57
1238	102
474	2
163	111
2148	35
2590	279
3401	3
3833	120
326	124
441	333
231	40
237	94
486	313
814	31
530	402
47	7
230	102
414	152
601	33
949	98
1286	118
1139	131
340	14
1859	22
386	164
1040	340
41	49
1033	260
172	231
127	139
128	91
1276	20
1447	122
1039	5
540	168
1066	10
1366	191
1030	254
192	111
930	324
1320	186
1230	103
192	55
776	166
806	155
598	147
1522	57
1204	196
587	15
559	14
199	1
75	68
705	277
265	12
379	89
227	179
894	33
2417	6
590	170
330	54
1124	33
1621	78
1293	34
713	1
476	473
5727	241
1442	93
3156	43
37	91
347	87
429	632
237	43
905	67
247	88
169	19
182	12
94	99
1098	8
283	40
271	68
730	6
330	12
201	47
807	39
671	39
136	150
3507	30
1149	298
631	142
854	5
798	24
3035	69
1009	26
774	130
2461	56
644	86
1363	69
855	193
1156	81
466	83
130	22
989	31
283	420
2665	90
3776	163
286	7
968	320
419	100
467	5
238	116
