0	30
1103	99
1476	27
1065	80
710	13
252	138
191	124
71	110
297	97
578	21
270	4
985	88
171	50
850	68
311	325
164	144
331	53
165	19
423	100
1169	10
783	6
2036	385
287	20
982	135
390	23
2041	72
437	23
342	91
1606	156
808	379
753	227
236	92
293	132
2401	8
1389	159
1117	57
216	260
1364	20
1313	127
1478	22
333	110
458	61
735	43
2330	8
1533	127
1092	131
613	91
752	132
455	320
1731	121
893	15
1184	47
240	57
1627	157
1594	68
190	79
113	98
82	86
1836	285
685	27
946	83
170	185
1703	358
787	27
882	277
231	43
1940	12
1691	180
2174	87
434	135
250	86
972	24
410	59
2189	54
57	35
149	3
647	13
359	360
327	207
489	72
367	219
429	6
2698	31
251	109
1401	8
2871	19
1893	2
1411	132
2953	8
719	68
960	58
2134	179
249	190
170	29
200	43
1081	628
826	125
1975	110
591	278
1391	125
940	66
385	114
621	16
408	80
1098	258
244	35
655	132
427	60
101	60
2378	69
1583	5
2130	7
1618	189
603	51
228	22
1197	9
1893	254
967	35
1519	145
174	35
1561	3
1439	28
492	36
252	97
1224	17
651	83
666	177
1588	57
780	6
124	147
664	34
2007	18
632	110
233	98
1412	35
1382	16
1514	148
102	57
1291	102
481	2
169	111
2159	35
2541	279
3369	3
3775	120
322	124
495	333
241	40
307	94
612	313
864	31
590	402
134	7
302	102
456	152
695	33
969	98
1280	118
1107	131
318	14
1863	22
385	164
1054	340
68	49
1045	260
169	231
119	139
115	91
1372	20
1506	122
979	5
489	168
1017	10
1371	191
1024	254
157	111
933	324
1243	186
1167	103
203	55
859	166
793	155
585	147
1520	57
1198	196
591	15
555	14
197	1
119	68
378	277
265	12
173	89
188	179
815	33
2321	6
570	170
317	54
1121	33
1610	78
1344	34
631	1
457	473
5693	241
1348	93
64	43
1873	91
3601	87
83	632
22	43
19	67
17	88
17	19
16	12
17	99
881	8
242	40
271	68
758	6
319	12
194	47
784	39
661	39
146	150
3452	30
1116	298
551	142
731	5
721	24
3089	69
986	26
648	130
2472	56
649	86
1278	69
783	193
1131	81
436	83
132	22
928	31
333	420
2693	90
3772	163
219	7
963	320
368	100
433	5
248	116
234	55
420	67
237	126
1022	39
969	37
1648	187
177	50
860	14
1245	196
1221	59
1338	122
81	128
370	75
636	443
217	149
585	98
723	33
872	56
722	30
63	55
688	10
954	93
1080	82
920	79
508	340
197	112
121	53
3579	60
230	308
827	217
1522	325
1505	24
2481	29
132	14
1531	49
220	114
644	74
42	357
2058	79
713	130
974	393
146	24
1035	28
586	113
142	241
1460	31
120	18
235	125
172	226
1404	31
168	17
204	175
501	69
1841	220
831	59
67	74
721	20
325	45
812	54
283	56
1081	125
3138	44
339	4
1628	5
378	3
164	17
116	51
765	173
696	211
634	263
131	26
316	19
1547	66
728	151
1924	190
1239	24
280	172
1275	36
1134	24
858	39
819	20
770	245
163	115
436	22
1676	41
390	112
1093	99
270	93
573	187
675	204
1769	40
2470	48
934	137
620	76
772	379
1296	6
112	52
687	21
111	26
495	10
1190	268
726	56
322	204
935	15
1316	89
1364	36
816	93
567	28
1645	9
818	107
303	26
692	59
847	46
316	11
3360	69
470	110
186	90
1987	324
729	69
138	116
498	142
2194	98
598	154
64	201
98	656
653	39
772	162
1059	112
482	115
1229	20
3124	44
670	523
64	94
103	29
186	113
449	13
612	19
1220	319
401	115
1398	32
381	28
1291	15
885	44
197	35
805	93
853	118
690	29
250	119
651	278
216	48
1986	162
1668	4
1062	36
37	39
192	151
191	91
949	108
927	113
516	17
1013	55
39	299
102	77
1099	43
263	277
2495	24
240	86
548	65
1231	63
1525	96
30	13
1051	200
543	33
1055	58
353	92
212	84
873	333
1068	43
455	159
763	344
661	24
1198	11
1943	36
1118	48
507	330
1511	74
250	101
1685	88
222	23
251	112
637	30
284	10
380	376
809	105
417	44
1597	164
644	18
911	59
2333	97
908	11
3238	101
3332	49
517	185
991	29
613	164
414	265
1757	12
1082	84
1320	41
1753	267
477	123
345	21
493	1
208	134
182	46
136	56
317	18
1702	52
634	37
475	73
306	63
496	153
1103	127
1159	76
44	154
867	153
788	16
223	34
124	49
1109	83
1841	29
781	170
1630	86
602	73
576	18
1919	16
808	209
193	64
145	69
2518	52
747	98
311	7
1221	703
821	82
2463	30
3272	118
917	67
811	594
131	56
896	38
883	96
408	24
163	200
1471	357
937	114
119	22
238	55
271	21
233	115
2138	3
670	66
216	10
1054	50
1833	67
119	94
505	85
694	99
934	73
1483	56
382	86
880	3
