159	5300.0	B	51384	26628
164	5466.6665	P	107496	70072
161	5366.6665	B	43320	26766
162	5400.0	B	61688	27052
163	5433.3335	B	520	26836
168	5600.0	P	90600	70714
165	5500.0	B	51776	27038
166	5533.3335	B	53024	27245
167	5566.6665	B	53024	27450
172	5733.3335	P	96672	71500
169	5633.3335	B	48976	27619
170	5666.6665	B	55616	27838
171	5700.0	B	48496	27998
176	5866.6665	I	275512	161745
173	5766.6665	B	712	27788
174	5800.0	B	54576	27993
175	5833.3335	B	49136	28153
180	6000.0	P	99032	72310
177	5900.0	B	47808	28301
178	5933.3335	B	52136	28479
179	5966.6665	B	52136	28654
184	6133.3335	P	94736	72951
181	6033.3335	B	49976	28811
182	6066.6665	B	49976	28965
183	6100.0	B	42880	29066
188	6266.6665	P	94200	73541
185	6166.6665	B	49304	29212
186	6200.0	B	42064	29303
187	6233.3335	B	568	29100
192	6400.0	I	278184	170702
189	6300.0	B	41152	29185
190	6333.3335	B	43568	29285
191	6366.6665	B	49784	29427
196	6533.3335	P	93992	74094
193	6433.3335	B	37824	29485
194	6466.6665	B	44920	29591
195	6500.0	B	44920	29695
200	6666.6665	P	86736	74426
197	6566.6665	B	696	29499
198	6600.0	B	38952	29563
199	6633.3335	B	39096	29626
204	6800.0	P	82864	74643
201	6700.0	B	48400	29751
202	6733.3335	B	46680	29862
203	6766.6665	B	46680	29972
208	6933.3335	I	272376	177964
205	6833.3335	B	48984	30095
206	6866.6665	B	51528	30234
207	6900.0	B	38912	30289
212	7066.6665	P	100056	75278
209	6966.6665	B	41328	30360
210	7000.0	B	41328	30429
211	7033.3335	B	640	30242
216	7200.0	P	89200	75617
213	7100.0	B	42848	30321
214	7133.3335	B	45840	30417
215	7166.6665	B	50336	30540
220	7333.3335	P	88296	75919
217	7233.3335	B	48448	30650
218	7266.6665	B	48448	30758
219	7300.0	B	52008	30887
224	7466.6665	I	273704	184347
221	7366.6665	B	51696	31012
222	7400.0	B	52584	31142
223	7433.3335	B	48360	31244
228	7600.0	P	89392	76233
225	7500.0	B	464	31062
226	7533.3335	B	45904	31149
227	7566.6665	B	45904	31235
232	7733.3335	P	105544	76899
229	7633.3335	B	49032	31339
230	7666.6665	B	54992	31476
231	7700.0	B	55432	31613
236	7866.6665	P	92584	77247
233	7766.6665	B	600	31436
234	7800.0	B	57336	31583
235	7833.3335	B	52816	31703
240	8000.0	I	279160	190273
237	7900.0	B	50608	31809
238	7933.3335	B	49864	31910
239	7966.6665	B	416	31735
244	8133.3335	P	101000	77764
241	8033.3335	B	48192	31826
242	8066.6665	B	48192	31916
243	8100.0	B	43648	31980
248	8266.667	P	94936	78129
245	8166.6665	B	45544	32054
246	8200.0	B	53448	32170
247	8233.333	B	408	31999
252	8400.0	P	101168	78609
249	8300.0	B	52728	32110
250	8333.333	B	67120	32296
251	8366.667	B	67192	32481
256	8533.333	I	275224	195270
253	8433.333	B	49944	32572
254	8466.667	B	53488	32682
255	8500.0	B	53488	32790
260	8666.667	P	110664	79263
257	8566.667	B	536	32623
258	8600.0	B	47200	32698
259	8633.333	B	54032	32808
264	8800.0	P	113912	79956
261	8700.0	B	51800	32905
262	8733.333	B	46048	32971
263	8766.667	B	46048	33037
268	8933.333	P	135024	81036
265	8833.333	B	45208	33099
266	8866.667	B	51440	33190
267	8900.0	B	48544	33267
272	9066.667	I	225792	196965
269	8966.667	B	39600	33298
270	9000.0	B	39600	33329
271	9033.333	B	464	33168
276	9200.0	P	145360	82273
273	9100.0	B	50360	33252
274	9133.333	B	60272	33383
275	9166.667	B	50784	33467
280	9333.333	P	131312	83198
277	9233.333	B	36048	33479
278	9266.667	B	36048	33492
279	9300.0	B	45376	33548
284	9466.667	P	122944	83934
281	9366.667	B	40344	33581
282	9400.0	B	36304	33593
283	9433.333	B	48144	33662
288	9600.0	I	99288	191824
285	9500.0	B	208	33505
286	9533.333	B	18792	33437
287	9566.667	B	18792	33369
292	9733.333	P	29208	82939
289	9633.333	B	21552	33315
290	9666.667	B	22944	33267
291	9700.0	B	13480	33177
296	9866.667	P	12040	81673
293	9766.667	B	1032	33031
294	9800.0	B	1504	32888
295	9833.333	B	1464	32746
300	10000.0	P	3216	80297
297	9900.0	B	1112	32605
298	9933.333	B	136	32460
299	9966.667	B	136	32316
304	10133.333	I	656	182266
301	10033.333	B	160	32174
302	10066.667	B	160	32033
303	10100.0	B	160	31893
308	10266.667	P	160	78915
305	10166.667	B	136	31754
306	10200.0	B	136	31617
307	10233.333	B	136	31480
312	10400.0	P	160	77580
309	10300.0	B	136	31345
310	10333.333	B	136	31211
311	10366.667	B	136	31079
316	10533.333	P	192	76290
313	10433.333	B	136	30947
314	10466.667	B	136	30816
315	10500.0	B	136	30687
320	10666.667	I	528	173612
317	10566.667	B	136	30558
318	10600.0	B	136	30431
319	10633.333	B	136	30305
324	10800.0	P	160	75042
321	10700.0	B	136	30180
322	10733.333	B	136	30056
323	10766.667	B	136	29932
328	10933.333	P	160	73834
325	10833.333	B	136	29810
326	10866.667	B	136	29689
327	10900.0	B	136	29569
332	11066.667	P	160	72665
329	10966.667	B	136	29450
330	11000.0	B	136	29332
331	11033.333	B	136	29214
336	11200.0	I	528	165744
333	11100.0	B	136	29098
334	11133.333	B	136	28983
335	11166.667	B	136	28868
340	11333.333	P	160	71532
337	11233.333	B	136	28755
338	11266.667	B	136	28642
339	11300.0	B	136	28530
344	11466.667	P	8120	70557
341	11366.667	B	464	28421
342	11400.0	B	616	28312
343	11433.333	B	1136	28207
348	11600.0	P	18352	69766
345	11500.0	B	232	28099
346	11533.333	B	3432	28004
347	11566.667	B	3432	27910
352	11733.333	I	177552	166258
349	11633.333	B	25688	27902
350	11666.667	B	45128	27967
351	11700.0	B	48920	28046
356	11866.667	P	90120	70069
353	11766.667	B	232	27941
354	11800.0	B	25456	27932
355	11833.333	B	29696	27939
360	12000.0	P	87376	70324
357	11900.0	B	26424	27933
358	11933.333	B	25928	27926
359	11966.667	B	208	27823
364	12133.333	P	81168	70481
361	12033.333	B	23728	27808
362	12066.667	B	23728	27793
363	12100.0	B	23936	27779
368	12266.667	I	202704	167776
365	12166.667	B	22104	27758
366	12200.0	B	22184	27738
367	12233.333	B	160	27638
372	12400.0	P	85464	70695
369	12300.0	B	31792	27653
370	12333.333	B	29648	27660
371	12366.667	B	30032	27668
376	12533.333	P	82488	70861
373	12433.333	B	22808	27651
374	12466.667	B	22704	27634
375	12500.0	B	22704	27616
380	12666.667	P	80160	70990
377	12566.667	B	184	27519
378	12600.0	B	23696	27506
379	12633.333	B	27056	27504
384	12800.0	I	201800	169137
381	12700.0	B	26256	27500
382	12733.333	B	23920	27487
383	12766.667	B	23920	27475
388	12933.333	P	91112	71266
385	12833.333	B	28360	27478
386	12866.667	B	23704	27465
387	12900.0	B	25824	27459
392	13066.667	P	76936	71343
389	12966.667	B	18704	27429
390	13000.0	B	18704	27399
391	13033.333	B	200	27307
396	13200.0	P	81992	71485
393	13100.0	B	28224	27310
394	13133.333	B	29944	27319
395	13166.667	B	29424	27326
400	13333.333	I	204640	170503
397	13233.333	B	24032	27315
398	13266.667	B	24032	27304
399	13300.0	B	23896	27293
404	13466.667	P	90312	71732
401	13366.667	B	21728	27274
402	13400.0	B	25240	27267
403	13433.333	B	29832	27276
408	13600.0	P	81056	71853
405	13500.0	B	224	27187
406	13533.333	B	20872	27166
407	13566.667	B	20872	27146
412	13733.333	P	81120	71972
409	13633.333	B	21952	27129
410	13666.667	B	29504	27136
411	13700.0	B	23800	27126
416	13866.667	I	204400	171758
413	13766.667	B	200	27039
414	13800.0	B	25896	27035
415	13833.333	B	25760	27031
420	14000.0	P	83680	72120
417	13900.0	B	28920	27037
418	13933.333	B	28952	27043
419	13966.667	B	224	26958
424	14133.333	P	80200	72221
421	14033.333	B	24960	26952
422	14066.667	B	24960	26945
423	14100.0	B	20616	26925
428	14266.667	P	79304	72309
425	14166.667	B	27936	26929
426	14200.0	B	27272	26930
427	14233.333	B	176	26846
432	14400.0	I	200256	172776
429	14300.0	B	29096	26853
430	14333.333	B	32800	26872
431	14366.667	B	30408	26883
436	14533.333	P	81552	72421
433	14433.333	B	27544	26885
434	14466.667	B	27232	26886
435	14500.0	B	27232	26887
440	14666.667	P	76832	72475
437	14566.667	B	192	26805
438	14600.0	B	21856	26790
439	14633.333	B	23064	26779
444	14800.0	P	79240	72555
441	14700.0	B	29176	26786
442	14733.333	B	26496	26785
443	14766.667	B	26496	26785
448	14933.333	I	203280	173828
445	14833.333	B	29992	26794
446	14866.667	B	28696	26800
447	14900.0	B	26064	26798
452	15066.667	P	68704	72510
449	14966.667	B	18960	26774
450	15000.0	B	18960	26751
451	15033.333	B	184	26673
456	15200.0	P	78928	72584
453	15100.0	B	22400	26660
454	15133.333	B	23752	26652
455	15166.667	B	23520	26643
460	15333.333	P	81416	72686
457	15233.333	B	21656	26628
458	15266.667	B	21656	26614
459	15300.0	B	25344	26610
464	15466.667	I	204656	174855
461	15366.667	B	30088	26620
462	15400.0	B	30872	26632
463	15433.333	B	30640	26644
468	15600.0	P	80232	72772
465	15500.0	B	160	26568
466	15533.333	B	25096	26564
467	15566.667	B	25096	26560
472	15733.333	P	86792	72929
469	15633.333	B	32008	26575
470	15666.667	B	32000	26590
471	15700.0	B	33856	26611
476	15866.667	P	87264	73088
473	15766.667	B	216	26537
474	15800.0	B	32432	26553
475	15833.333	B	34048	26574
480	16000.0	I	203760	175788
477	15900.0	B	31808	26589
478	15933.333	B	31680	26603
479	15966.667	B	160	26529
484	16133.333	P	83216	73200
481	16033.333	B	31080	26542
482	16066.667	B	31080	26555
483	16100.0	B	31104	26567
488	16266.667	P	85576	73334
485	16166.667	B	31584	26581
486	16200.0	B	28944	26587
487	16233.333	B	160	26515
492	16400.0	P	89752	73511
489	16300.0	B	38392	26548
490	16333.333	B	40328	26585
491	16366.667	B	35816	26610
496	16533.334	I	202280	176616
493	16433.334	B	29304	26617
494	16466.666	B	32624	26633
495	16500.0	B	32624	26650
500	16666.666	P	87256	73657
497	16566.666	B	160	26579
498	16600.0	B	25968	26577
499	16633.334	B	27832	26580
504	16800.0	P	85632	73783
501	16700.0	B	25480	26577
502	16733.334	B	33856	26597
503	16766.666	B	33856	26616
508	16933.334	P	95952	74014
505	16833.334	B	31664	26629
506	16866.666	B	32584	26645
507	16900.0	B	28608	26650
512	17066.666	I	201272	177363
509	16966.666	B	14408	26618
510	17000.0	B	14408	26586
511	17033.334	B	176	26517
516	17200.0	P	84744	74125
513	17100.0	B	25904	26516
514	17133.334	B	32480	26531
515	17166.666	B	23336	26523
520	17333.334	P	82792	74213
517	17233.334	B	27048	26524
518	17266.666	B	27048	26526
519	17300.0	B	27520	26528
524	17466.666	P	90112	74374
521	17366.666	B	29640	26536
522	17400.0	B	33016	26553
523	17433.334	B	28160	26557
528	17600.0	I	198400	177981
525	17500.0	B	216	26490
526	17533.334	B	27936	26493
527	17566.666	B	28336	26498
532	17733.334	P	80872	74439
529	17633.334	B	23384	26490
530	17666.666	B	27936	26494
531	17700.0	B	27936	26498
536	17866.666	P	85080	74544
533	17766.666	B	192	26432
534	17800.0	B	30168	26441
535	17833.334	B	28384	26446
540	18000.0	P	86456	74661
537	17900.0	B	28936	26452
538	17933.334	B	29312	26459
539	17966.666	B	176	26394
544	18133.334	I	194032	178440
541	18033.334	B	29160	26401
542	18066.666	B	27656	26404
543	18100.0	B	25624	26402
548	18266.666	P	75744	74671
545	18166.666	B	20896	26389
546	18200.0	B	20896	26375
547	18233.334	B	216	26312
552	18400.0	P	82032	74742
549	18300.0	B	28600	26317
550	18333.334	B	34408	26337
551	18366.666	B	27992	26341
556	18533.334	P	81992	74811
553	18433.334	B	23712	26335
554	18466.666	B	27224	26337
555	18500.0	B	27224	26339
560	18666.666	I	194824	178895
557	18566.666	B	24712	26335
558	18600.0	B	29392	26342
559	18633.334	B	24632	26338
564	18800.0	P	71848	74783
561	18700.0	B	216	26276
562	18733.334	B	19472	26260
563	18766.666	B	19472	26244
568	18933.334	P	87520	74902
565	18833.334	B	27024	26246
566	18866.666	B	31968	26259
567	18900.0	B	24416	26255
572	19066.666	P	76560	74918
569	18966.666	B	23200	26248
570	19000.0	B	23200	26241
571	19033.334	B	25392	26239
576	19200.0	I	196864	179381
573	19100.0	B	25176	26236
574	19133.334	B	27392	26239
575	19166.666	B	184	26179
580	19333.334	P	74912	74917
577	19233.334	B	24120	26174
578	19266.666	B	24120	26169
579	19300.0	B	24088	26164
584	19466.666	P	85480	75013
581	19366.666	B	28288	26169
582	19400.0	B	29592	26177
583	19433.334	B	25752	26176
588	19600.0	P	80560	75063
585	19500.0	B	200	26117
586	19533.334	B	30120	26126
587	19566.666	B	25248	26124
592	19733.334	I	190488	179673
589	19633.334	B	29056	26131
590	19666.666	B	29584	26138
591	19700.0	B	29584	26146
596	19866.666	P	78808	75097
593	19766.666	B	192	26088
594	19800.0	B	28056	26092
595	19833.334	B	28928	26099
600	20000.0	P	84640	75181
597	19900.0	B	25856	26098
598	19933.334	B	28216	26103
599	19966.666	B	184	26045
604	20133.334	P	82392	75245
601	20033.334	B	26336	26046
602	20066.666	B	28232	26051
603	20100.0	B	28368	26056
608	20266.666	I	195688	180084
605	20166.666	B	20232	26043
606	20200.0	B	20232	26030
607	20233.334	B	192	25973
612	20400.0	P	77552	75265
609	20300.0	B	28592	25979
610	20333.334	B	31208	25991
611	20366.666	B	30960	26001
616	20533.334	P	79168	75298
613	20433.334	B	27560	26005
614	20466.666	B	26720	26006
615	20500.0	B	26720	26008
620	20666.666	P	78656	75327
617	20566.666	B	24544	26005
618	20600.0	B	29064	26011
619	20633.334	B	22072	26003
624	20800.0	I	186896	180254
621	20700.0	B	880	25949
622	20733.334	B	18624	25933
623	20766.666	B	18624	25918
628	20933.334	P	89552	75448
625	20833.334	B	22552	25910
626	20866.666	B	23560	25905
627	20900.0	B	24224	25902
632	21066.666	P	76816	75459
629	20966.666	B	25320	25901
630	21000.0	B	25320	25899
631	21033.334	B	21512	25890
636	21200.0	P	126400	75884
633	21100.0	B	25160	25889
634	21133.334	B	28592	25894
635	21166.666	B	28592	25900
640	21333.334	I	204888	180855
637	21233.334	B	30992	25911
638	21266.666	B	30992	25921
639	21300.0	B	39384	25949
644	21466.666	P	170128	76662
641	21366.666	B	61328	26023
642	21400.0	B	48456	26069
643	21433.334	B	42672	26104
648	21600.0	P	138744	77171
645	21500.0	B	632	26051
646	21533.334	B	65016	26131
647	21566.666	B	95840	26275
652	21733.334	P	113448	77466
649	21633.334	B	47832	26319
650	21666.666	B	47832	26363
651	21700.0	B	58008	26428
656	21866.666	I	197888	181260
653	21766.666	B	208	26374
654	21800.0	B	32624	26387
655	21833.334	B	32464	26399
660	22000.0	P	104400	77683
657	21900.0	B	30032	26407
658	21933.334	B	28792	26412
659	21966.666	B	192	26359
664	22133.334	P	136048	78150
661	22033.334	B	28432	26363
662	22066.666	B	21928	26354
663	22100.0	B	30864	26363
668	22266.666	P	127832	78545
665	22166.666	B	3272	26317
666	22200.0	B	19704	26304
667	22233.334	B	3368	26258
672	22400.0	I	213600	182012
669	22300.0	B	25880	26257
670	22333.334	B	33152	26271
671	22366.666	B	32312	26283
676	22533.334	P	80704	78562
673	22433.334	B	22064	26274
674	22466.666	B	26784	26275
675	22500.0	B	26784	26276
680	22666.666	P	84208	78606
677	22566.666	B	28048	26280
678	22600.0	B	31200	26289
679	22633.334	B	23984	26285
684	22800.0	P	74648	78575
681	22700.0	B	248	26234
682	22733.334	B	21592	26225
683	22766.666	B	21592	26216
688	22933.334	I	215648	182777
685	22833.334	B	30400	26224
686	22866.666	B	33032	26237
687	22900.0	B	30232	26245
692	23066.666	P	77520	78567
689	22966.666	B	19696	26232
690	23000.0	B	19696	26220
691	23033.334	B	19560	26207
696	23200.0	P	82152	78594
693	23100.0	B	18616	26192
694	23133.334	B	27288	26194
695	23166.666	B	184	26145
700	23333.334	P	85728	78648
697	23233.334	B	26320	26145
698	23266.666	B	26320	26145
699	23300.0	B	22096	26138
704	23466.666	I	213512	183460
701	23366.666	B	24496	26134
702	23400.0	B	34256	26150
703	23433.334	B	28792	26155
708	23600.0	P	83912	78688
705	23500.0	B	192	26106
706	23533.334	B	29072	26111
707	23566.666	B	27648	26114
712	23733.334	P	83360	78723
709	23633.334	B	25720	26113
710	23666.666	B	22848	26107
711	23700.0	B	22848	26101
716	23866.666	P	84872	78768
713	23766.666	B	216	26053
714	23800.0	B	26640	26054
715	23833.334	B	22424	26047
720	24000.0	I	215376	184154
717	23900.0	B	24256	26044
718	23933.334	B	20312	26033
719	23966.666	B	216	25985
724	24133.334	P	84808	78813
721	24033.334	B	23800	25981
722	24066.666	B	25704	25981
723	24100.0	B	24704	25979
728	24266.666	P	75272	78787
725	24166.666	B	16424	25961
726	24200.0	B	16424	25943
727	24233.334	B	184	25896
732	24400.0	P	87168	78848
729	24300.0	B	35656	25914
730	24333.334	B	35808	25932
731	24366.666	B	29712	25939
736	24533.334	I	212488	184756
733	24433.334	B	21896	25932
734	24466.666	B	19856	25921
735	24500.0	B	19856	25910
740	24666.666	P	81712	78868
737	24566.666	B	27600	25913
738	24600.0	B	33240	25926
739	24633.334	B	27440	25929
744	24800.0	P	76368	78850
741	24700.0	B	208	25882
742	24733.334	B	14240	25862
743	24766.666	B	14240	25841
748	24933.334	P	122984	79163
745	24833.334	B	21384	25833
746	24866.666	B	30616	25841
747	24900.0	B	30120	25849
752	25066.666	I	239256	185892
749	24966.666	B	5808	25813
750	25000.0	B	5808	25778
751	25033.334	B	3664	25738
756	25200.0	P	29928	78817
753	25100.0	B	2864	25698
754	25133.334	B	3536	25659
755	25166.666	B	712	25615
760	25333.334	P	36880	78523
757	25233.334	B	13448	25593
758	25266.666	B	13448	25572
759	25300.0	B	13416	25551
764	25466.666	P	71936	78478
761	25366.666	B	8000	25520
762	25400.0	B	3792	25482
763	25433.334	B	1368	25440
768	25600.0	I	242200	187041
765	25500.0	B	2064	25399
766	25533.334	B	8744	25370
767	25566.666	B	17384	25356
772	25733.334	P	38328	78201
769	25633.334	B	9168	25328
770	25666.666	B	6672	25296
771	25700.0	B	6672	25264
776	25866.666	P	56592	78053
773	25766.666	B	568	25221
774	25800.0	B	12568	25200
775	25833.334	B	15488	25183
780	26000.0	P	50752	77867
777	25900.0	B	11832	25160
778	25933.334	B	12048	25137
779	25966.666	B	616	25096
784	26133.334	I	244008	188180
781	26033.334	B	13936	25077
782	26066.666	B	17864	25064
783	26100.0	B	21600	25058
788	26266.666	P	55304	77714
785	26166.666	B	7744	25029
786	26200.0	B	7744	25000
787	26233.334	B	648	24958
792	26400.0	P	49112	77523
789	26300.0	B	11376	24935
790	26333.334	B	14160	24917
791	26366.666	B	22744	24914
796	26533.334	P	75304	77508
793	26433.334	B	15856	24898
794	26466.666	B	16232	24884
795	26500.0	B	16232	24869
800	26666.666	I	244072	189276
797	26566.666	B	17424	24857
798	26600.0	B	6632	24827
799	26633.334	B	6952	24797
804	26800.0	P	21080	77134
801	26700.0	B	496	24756
802	26733.334	B	4872	24723
803	26766.666	B	4872	24690
808	26933.334	P	63328	77043
805	26833.334	B	16272	24676
806	26866.666	B	10320	24653
807	26900.0	B	2400	24616
812	27066.666	P	32656	76753
809	26966.666	B	7480	24588
810	27000.0	B	7480	24560
811	27033.334	B	17016	24547
816	27200.0	I	244544	190339
813	27100.0	B	5448	24516
814	27133.334	B	3024	24481
815	27166.666	B	360	24441
820	27333.334	P	30456	76452
817	27233.334	B	15928	24427
818	27266.666	B	15928	24414
819	27300.0	B	12656	24394
824	27466.666	P	66008	76385
821	27366.666	B	6200	24365
822	27400.0	B	26464	24368
823	27433.334	B	12600	24349
828	27600.0	P	40568	76155
825	27500.0	B	896	24311
826	27533.334	B	9136	24287
827	27566.666	B	9392	24263
832	27733.334	I	226344	191018
829	27633.334	B	19400	24255
830	27666.666	B	25856	24258
831	27700.0	B	25856	24260
836	27866.666	P	81392	76189
833	27766.666	B	248	24222
834	27800.0	B	19696	24215
835	27833.334	B	20136	24208
840	28000.0	P	104352	76367
837	27900.0	B	24664	24209
838	27933.334	B	24088	24209
839	27966.666	B	376	24171
844	28133.334	P	96160	76492
841	28033.334	B	21096	24166
842	28066.666	B	10248	24144
843	28100.0	B	14592	24129
848	28266.666	I	101304	189357
845	28166.666	B	9536	24106
846	28200.0	B	9536	24083
847	28233.334	B	576	24046
852	28400.0	P	70744	76456
849	28300.0	B	16856	24035
850	28333.334	B	11568	24015
851	28366.666	B	12624	23997
856	28533.334	P	37880	76216
853	28433.334	B	9848	23975
854	28466.666	B	8784	23951
855	28500.0	B	8784	23928
860	28666.666	P	2856	75763
857	28566.666	B	2816	23895
858	28600.0	B	872	23859
859	28633.334	B	872	23824
864	28800.0	I	1416	185940
861	28700.0	B	224	23787
862	28733.334	B	248	23751
863	28766.666	B	248	23714
868	28933.334	P	392	75301
865	28833.334	B	224	23678
866	28866.666	B	224	23642
867	28900.0	B	224	23606
872	29066.666	P	160	74843
869	28966.666	B	136	23570
870	29000.0	B	136	23534
871	29033.334	B	136	23498
876	29200.0	P	160	74390
873	29100.0	B	136	23463
874	29133.334	B	136	23427
875	29166.666	B	136	23392
880	29333.334	I	528	182629
877	29233.334	B	136	23356
878	29266.666	B	136	23321
879	29300.0	B	136	23286
884	29466.666	P	160	73943
881	29366.666	B	136	23251
882	29400.0	B	136	23216
883	29433.334	B	136	23181
888	29600.0	P	160	73501
885	29500.0	B	136	23147
886	29533.334	B	136	23112
887	29566.666	B	136	23077
892	29733.334	P	160	73064
889	29633.334	B	136	23043
890	29666.666	B	136	23009
891	29700.0	B	136	22975
896	29866.666	I	528	179434
893	29766.666	B	136	22941
894	29800.0	B	136	22907
895	29833.334	B	136	22873
900	30000.0	P	160	72633
897	29900.0	B	136	22839
898	29933.334	B	136	22805
899	29966.666	B	136	22772
904	30133.334	P	160	72207
901	30033.334	B	136	22738
902	30066.666	B	136	22705
903	30100.0	B	136	22671
908	30266.666	P	160	71785
905	30166.666	B	136	22638
906	30200.0	B	136	22605
907	30233.334	B	136	22572
912	30400.0	I	528	176350
909	30300.0	B	136	22539
910	30333.334	B	136	22506
911	30366.666	B	136	22474
916	30533.334	P	160	71369
913	30433.334	B	136	22441
914	30466.666	B	136	22409
915	30500.0	B	136	22376
920	30666.666	P	11048	71020
917	30566.666	B	288	22344
918	30600.0	B	392	22312
919	30633.334	B	392	22280
924	30800.0	P	167112	71573
921	30700.0	B	24464	22284
922	30733.334	B	25672	22289
923	30766.666	B	38048	22311
928	30933.334	I	289680	178270
925	30833.334	B	208	22279
926	30866.666	B	26752	22286
927	30900.0	B	78688	22367
932	31066.666	P	266216	72685
929	30966.666	B	208	22335
930	31000.0	B	48088	22372
931	31033.334	B	71416	22442
936	31200.0	P	269880	73805
933	31100.0	B	240	22410
934	31133.334	B	62904	22468
935	31166.666	B	86152	22559
940	31333.334	P	285024	74999
937	31233.334	B	103280	22674
938	31266.666	B	103280	22788
939	31300.0	B	127776	22937
944	31466.666	I	569856	184797
941	31366.666	B	127784	23086
942	31400.0	B	141832	23254
