0	1000
758	90
46	174
1827	162
4242	174
3054	162
4255	174
3255	162
2924	150
1619	174
2361	90
555	162
2715	150
1424	174
2379	90
2300	162
3336	174
2903	162
4338	174
1646	150
1422	162
2043	90
2046	174
1216	150
1910	162
1736	90
2630	174
2797	162
4094	174
2979	162
4210	174
2810	162
4075	174
2985	162
4239	174
3020	162
4389	174
2742	162
4581	174
4168	162
4096	174
4685	162
4175	174
4553	162
4031	174
3048	162
4184	174
2888	162
4060	174
2982	162
1208	150
2931	174
861	90
2315	162
951	150
3257	174
187	90
2861	162
4034	174
3043	162
4219	174
2859	162
4132	174
2915	162
4105	174
2990	162
3418	162
747	174
2980	162
1043	74
3788	174
450	162
3593	162
1595	74
2759	174
2942	162
1381	66
2786	174
2981	162
1536	1000
59	90
2064	1000
71	90
675	174
1521	1000
65	90
1034	1000
61	90
1182	1000
90	90
276	162
1890	1000
76	90
2083	1000
71	90
220	66
263	174
1717	66
1360	162
1769	1000
58	90
1861	1000
64	90
676	174
2986	162
4095	174
2959	162
4211	174
3068	162
4650	1000
96	90
293	174
1242	1000
101	90
1639	1000
86	90
1309	1000
70	90
284	162
1195	1000
92	90
1495	1000
74	90
2317	174
278	66
2848	1000
70	90
4471	1000
152	90
46	162
4679	174
3895	162
194	66
4037	174
303	66
2729	162
4063	174
12269	1000
58	90
1274	1000
71	90
1588	1000
65	90
1221	1000
51	90
1423	1000
82	90
1292	1000
62	90
2285	66
2176	1000
2608	90
90	1000
33	90
15085	162
4055	90
4342	162
3434	90
28848	162
4060	174
5696	150
3493	90
3254	150
3468	90
15212	116
23162	150
3068	142
4767	158
13010	1000
83	458
19306	150
3196	142
4589	158
18859	1000
75	518
265	154
857	826
3471	142
6055	162
12236	1000
79	242
4748	64
1830	66
16724	1000
101	90
4844	66
15391	1000
81	90
1296	1000
72	90
8235	150
3481	142
4683	158
43958	154
3233	142
5480	162
1368	1000
72	518
1783	1000
76	518
3548	1000
76	278
5933	1000
117	242
2308	154
3723	106
30173	66
12374	162
4066	1000
55	90
301	174
1080	1000
58	90
3501	162
1059	1000
69	90
2060	1000
51	90
2080	1000
48	90
262	174
219	150
1732	1000
48	90
2063	1000
70	90
241	162
1904	1000
144	90
1743	66
667	174
2019	1000
58	90
213	106
911	162
1059	1000
74	90
3043	150
354	174
2898	162
1273	142
3201	174
685	158
2187	162
4035	174
3074	162
781	66
3361	174
3041	162
4494	174
4261	162
4124	174
2885	162
4428	174
2885	162
4281	174
3042	162
4181	174
2856	162
1317	1000
46	518
956	674
1853	162
178	64
438	174
2696	162
625	90
3540	174
700	162
2409	162
1367	90
2773	174
2990	162
4198	158
287	174
2685	162
4099	174
